ori9,agency_name,year,clearance_rate,treated,cate,rtcc_city,population
NJ0090600,jersey city,1998,0.6666666666666666,0,-0.9750599984847551,,231073
NC0920100,raleigh,1998,1.0,0,-2.756630716881543,,256084
VA0750300,prince william county pd,1998,1.0,0,-0.03414372921452818,,250614
MN0620900,saint paul,1998,0.0,0,-1.3940754761237093,,262492
NC0320100,durham,1998,0.4,0,-1.2288286629086078,,154436
NC0290000,davidson,1998,1.0,0,-0.7325047996560563,,105338
TX2400100,laredo,1998,0.4545454545454545,0,1.2855226124424706,,173484
VA0070100,arlington county pd,1998,1.0,0,1.0310872113417109,,174041
UT0250600,provo,1998,0.6666666666666666,0,0.8193008277778453,,104096
VA0430100,henrico county pd,1998,0.8095238095238095,0,-1.6014050945209466,,245905
UT0182500,west valley,1998,0.25,0,-1.4652688045211018,,102672
MO0500000,jefferson,1998,1.0,0,-2.2470186072404648,,151717
WA0320400,spokane,1998,0.6428571428571429,0,0.5051495802629529,,189649
NJ0200400,elizabeth,1998,0.875,0,0.24223424122934273,,111192
TX0571200,grand prairie,1998,1.0,0,0.3441273947143614,,112695
LA0280300,lafayette,1998,0.2222222222222222,0,0.13222725391310286,,106832
LA0520000,st tammany,1998,1.0,0,0.09219865752773065,,137183
OH0570200,dayton,1998,0.7272727272727273,0,-0.28005249254216036,,172023
WA0180000,kitsap,1998,1.0,0,-2.046330237077546,,178742
TX0571500,irving,1998,0.7777777777777778,0,1.1066621212184589,,182525
IN0820100,evansville,1998,0.625,0,0.39116674089605374,,123960
WA0340000,thurston,1998,0.0,0,0.3017874556531551,,117307
MA0071800,springfield,1998,0.4444444444444444,0,0.0732451875721305,,150509
WA0060000,clark,1998,1.0,0,1.7774821511425896,,234272
TN0330100,chattanooga,1998,0.8636363636363636,0,-1.1080662859790726,,152461
PA065SP00,westmoreland state polic,1998,1.0,0,-5.8325966199983075,,151880
TX0571800,mesquite,1998,0.0,0,1.9190337249113214,,115446
MA0092600,lowell,1998,1.0,0,-1.0082307853040662,,101843
MA0146000,worcester,1998,0.8,0,0.7153311967398825,,168695
WI0050200,green bay,1998,0.6666666666666666,0,-1.099589752840805,,104017
TX0790000,fort bend,1998,1.0,0,-1.2221297674103564,,157090
OH0310000,hamilton,1998,0.6666666666666666,0,14.968927741832688,,219498
WI0130100,madison,1998,0.6,0,1.8758690355733658,,201225
OH0760000,stark,1998,0.75,0,0.24133445805084158,,117971
LA0170200,baton rouge,1998,0.7761194029850746,0,-0.5993302175276031,,216216
WA0270300,tacoma,1998,0.88,0,-0.10522950827865393,,184343
TX0571100,garland,1998,1.0,0,-17.633939806458994,,195995
PA0250200,erie,1998,0.5,0,-0.839617233631978,,104869
KS0890100,topeka,1998,0.0,0,0.30559088417549457,,121352
TN0470100,knoxville,1998,0.5294117647058824,0,-0.4352213549274999,,170399
PA015SP00,chester state police,1998,1.0,0,-2.940765954738392,,139112
OR0340000,washington,1998,0.5,0,1.5723585041898276,,184710
TN0470000,knox,1998,0.6666666666666666,0,1.1940702030470691,,199518
WA0320000,spokane,1998,0.5,0,14.195743772651571,,205562
KY0340200,lexington,1998,0.9545454545454546,0,-1.7388055087322678,,241593
OR0240200,salem,1998,0.0,0,0.3361602884303856,,126365
TX1011500,pasadena,1998,1.0,0,0.1796698249196792,,135653
OR0200200,eugene,1998,1.0,0,0.29330239361767624,,127177
TN0790000,shelby,1998,1.0,0,12.868295677976876,,159950
LA0090100,shreveport,1998,0.8,0,0.24775616623008778,,191440
PA0390100,allentown,1998,0.3333333333333333,0,-0.52410736127332,,102297
OR0030000,clackamas,1998,0.8333333333333334,0,2.6319531355741397,,190061
TX0150000,bexar,1998,0.6363636363636364,0,0.21733290833614907,,153809
TX0310100,brownsville,1998,0.2857142857142857,0,0.29686159057860484,,137252
TX0430600,plano,1998,1.0,0,31.887270099622636,,210109
LA0170000,east baton rouge,1998,1.0,0,0.3441105587435636,,156125
TX0570400,carrollton,1998,0.0,0,-1.3917904505821528,,101256
OR0200000,lane,1998,0.5,0,-0.17105414528981605,,109041
TX2210100,abilene,1998,1.0,0,-0.22114888477797737,,110306
MD0090000,charles,1998,0.75,0,-0.1317240522601864,,109325
MD0130000,harford,1998,0.6666666666666666,0,0.6985750502723664,,180813
NY0130000,dutchess,1998,1.0,0,-0.40892947401781293,,100867
TX1700000,montgomery,1998,1.0,0,1.4272803671657446,,218291
MI5080600,warren,1998,1.0,0,-0.05683788424455454,,139532
TX1780200,corpus christi,1998,0.7777777777777778,0,-1.0308600515656279,,287360
VA1170000,norfolk,1998,1.0,0,-1.8004772588214504,,231328
SC0040000,anderson,1998,0.8333333333333334,0,0.308871584832367,,114957
MI6316300,oakland,1998,1.0,0,-0.871807011074284,,256562
NY0010100,albany,1998,0.5,0,-1.70027012817375,,103166
NV0160100,reno,1998,1.0,0,4.452905705156219,,165855
NV0020300,henderson,1998,0.3333333333333333,0,0.13394939081941043,,134698
VA1160000,newport news,1998,0.7647058823529411,0,1.016349310559868,,177327
SC0100000,charleston,1998,0.8,0,0.10089025709009808,,113314
MI7017000,ottawa,1998,1.0,0,-2.3755554772931715,,148122
TX1880100,amarillo,1998,0.9166666666666666,0,2.0446196828551986,,173838
NM0010000,bernalillo,1998,0.5,0,-1.7434080846324695,,106048
MI8118100,washtenaw,1998,0.5,0,0.11383523336908742,,119173
SC0420000,spartanburg,1998,0.8666666666666667,0,0.6638186202009787,,178297
NJNPD0000,newark,1998,0.7833333333333333,0,-0.848127493216451,,269205
MI8121800,ann arbor,1998,0.0,0,-0.10431136672073255,,110635
TX1650100,midland,1998,1.0,0,-1.3839713737957513,,101191
NY0140000,erie,1998,0.75,0,0.07711886914261386,,115101
TX1551200,waco,1998,0.9090909090909092,0,0.38426170389892644,,111017
NY0145100,amherst town,1998,0.5,0,-1.3919392219327473,,106493
NC0260000,cumberland,1998,0.75,0,0.9977178028168115,,190330
TX1080000,hidalgo,1998,0.5384615384615384,0,-0.1826944611780114,,172919
MD0140100,howard,1998,0.6666666666666666,0,1.5083465277710235,,230639
NY0590700,yonkers,1998,0.7272727272727273,0,1.2121029133791175,,191315
RI0040900,providence,1998,0.75,0,0.24946354261580952,,151367
MD306SP00,carroll state police,1998,0.0,0,-0.7543464696682914,,118961
MI2539800,flint,1998,0.53125,0,-0.9499590748928888,,135438
TX1080800,mcallen,1998,0.5714285714285714,0,-0.12118351922003139,,108462
IN0710200,south bend,1998,0.4,0,-7.010506189362277,,102996
MD0110000,frederick,1998,1.0,0,0.4593614602818247,,127525
TX1230100,beaumont,1998,0.7777777777777778,0,0.34312391981332513,,112723
IN0710000,saint joseph,1998,0.3333333333333333,0,0.07176887754058278,,111160
VA1220000,richmond,1998,0.6276595744680851,0,-0.4406905664356128,,194024
TX1520200,lubbock,1998,0.8666666666666667,0,1.1811161916925526,,196143
MI3351900,lansing,1998,0.8181818181818182,0,0.32320991635438545,,125968
VA1200000,portsmouth,1998,1.0,0,-0.8239660839493844,,100345
NY0270100,rochester,1998,0.2826086956521739,0,-1.9620666633946136,,221473
MI4114100,kent,1998,0.0,0,-0.7669353016939409,,180125
MI4143600,grand rapids,1998,0.7916666666666666,0,-0.007911292231674982,,190340
NY0270000,monroe,1998,1.0,0,-18.663807109095366,,212628
NY0330100,syracuse,1998,1.0,0,0.6047442342596641,,154911
SC0400000,richland,1998,0.7058823529411765,0,1.1868200231867294,,185781
KY0560200,louisville,1998,0.3170731707317073,0,-1.5461723191185128,,262393
GA0280000,cherokee,1998,1.0,0,-0.37084116272086315,,110229
CA0270800,salinas,1998,0.5882352941176471,0,0.3704982765710885,,116982
CA0480700,vallejo,1998,0.6666666666666666,0,0.29725518574398785,,112198
GA0310100,clayton,1998,0.3333333333333333,0,1.3892995668051873,,165605
IN0450500,gary,1998,0.0,0,-2.5996987581837896,,111713
FL0270000,hernando,1998,0.8,0,0.08733636552616014,,119363
CA0300000,orange,1998,1.0,0,3.9972573792872677,,178839
FL0290200,tampa,1998,0.6341463414634146,0,-0.7884507634719411,,295027
CO0350300,fort collins,1998,0.75,0,-0.12830564040416798,,108476
AL0030100,montgomery,1998,0.625,0,0.8187765400067988,,197807
CA0360400,fontana,1998,0.6363636363636364,0,-0.8700299581604309,,106815
CA0300100,anaheim,1998,0.8888888888888888,0,-0.8878408395007381,,298630
CA0300400,costa mesa,1998,1.0,0,-1.2696663635431615,,104321
CA0490000,sonoma,1998,0.5,0,3.1787964255793217,,165590
CO0300000,jefferson,1998,0.0,0,4.293182488954945,,172488
CA0360000,san bernardino,1998,0.6666666666666666,0,-1.043674377437425,,279907
CO0510100,pueblo,1998,0.6666666666666666,0,-2.28575629555914,,102876
CA0360700,ontario,1998,0.3888888888888889,0,0.32143413887679734,,148598
AK0010100,anchorage,1998,0.5454545454545454,0,-2.430409836091612,,254250
CA0010300,berkeley,1998,0.5,0,0.5225693272543104,,105814
CA0010600,hayward,1998,0.6,0,0.41798195924949183,,124660
FL0130400,hialeah,1998,1.0,0,0.9440352875180988,,209069
GA0601300,fulton police department,1998,0.6428571428571429,0,0.21668425803915095,,205404
CA0440000,santa cruz,1998,0.5,0,-0.20639634190672773,,137214
CA0361000,san bernardino,1998,0.5365853658536586,0,-0.7300090651925032,,188216
CT0009300,new haven,1998,0.9333333333333332,0,0.36918741953656864,,124783
CA0197500,west covina,1998,0.2,0,-1.3878639477739694,,103479
CA0490500,santa rosa,1998,0.5,0,0.27113554119209854,,125520
CA0010500,fremont,1998,1.0,0,1.7154067327660822,,192477
CA0199600,lancaster,1998,0.625,0,0.20469253699261195,,117900
NM0010100,albuquerque,1998,0.6842105263157895,0,-0.8473829361806056,Albuquerque,422417
FL0460000,okaloosa,1998,0.375,0,0.3304068683353709,,116421
IL0450100,aurora,1998,0.0,0,0.16521595027912672,,121237
FL0170000,escambia,1998,0.9333333333333332,0,2.258582611083218,,226355
FL0430000,martin,1998,0.5,0,-1.247435065767597,,102734
CA0270000,monterey,1998,0.4,0,-0.963848819397093,,106199
AZ0071300,glendale,1998,0.9166666666666666,0,1.6082629913005297,,192696
CA0431600,sunnyvale,1998,1.0,0,0.23094792377598253,,128359
CO0210000,el paso,1998,1.0,0,-0.16366925234640378,,110396
CA0300800,fullerton,1998,0.5,0,0.4464492794165527,,124217
FL0640000,volusia,1998,0.6666666666666666,0,0.675045672021245,,187640
CA0560900,simi valley,1998,0.5,0,0.10801413671590734,,110005
CA0500200,modesto,1998,0.8333333333333334,0,1.4299496602028596,,183305
CA0302600,irvine,1998,0.75,0,0.4545551144327518,,132159
CA0560800,ventura,1998,0.8,0,-0.1168020359812074,,101652
CA0310000,placer,1998,1.0,0,-0.09847830272949386,,108223
AL0010200,birmingham,1998,0.0,0,-0.6245404874399166,,259453
FL0410000,manatee,1998,0.5714285714285714,0,0.7997505256626941,,172812
AZ0100000,pima,1998,0.9230769230769232,0,-0.843940830528325,,299448
AZ0072900,tempe,1998,0.75,0,3.790346489071108,,172056
CA0331500,corona,1998,0.0,0,-1.1792940685801896,,103822
FL0370300,tallahassee,1998,0.5,0,0.21012274310639834,,139754
CA0560400,oxnard,1998,0.875,0,0.1876604924961604,,155288
CA0540000,tulare,1998,0.7272727272727273,0,0.23792558741859257,,145313
CA0331300,riverside,1998,0.8235294117647058,0,-0.9034751927379487,,264267
CA0333200,moreno valley,1998,0.8,0,-0.02453644130855273,,146014
CA0301500,orange,1998,1.0,0,-0.4009055206499367,,123909
AL0010000,jefferson,1998,0.4285714285714285,0,0.10544260664900314,,136777
CO0010100,aurora,1998,0.0,0,-1.6069835213283463,,262465
FL0350000,lake,1998,1.0,0,1.895873397723491,,115144
AL0020100,mobile,1998,0.0,0,-1.6424367502453958,,245233
AKASP0000,state police,1998,1.0,0,1.2709494846172604,,193333
CA0390500,stockton,1998,0.8571428571428571,0,-1.7482095892121214,,239734
FL0570000,santa rosa,1998,0.875,0,0.38644945704199973,,102113
FL0360000,lee,1998,0.9285714285714286,0,0.24468654804706724,,249661
CA0300900,garden grove,1998,0.4285714285714285,0,-0.6880217744920121,,154209
CA0010000,alameda,1998,0.1666666666666666,0,-0.5439769192747228,,153432
FL0580000,sarasota,1998,0.7142857142857143,0,1.2313704480205105,,216872
CO0030000,arapahoe,1998,0.0,0,-0.04360260638524747,,145326
GA0250300,savannah,1998,0.4137931034482758,0,-0.33129588906953833,,139251
CA0500000,stanislaus,1998,0.625,0,-1.2067933486361546,,106280
GA0110100,macon,1998,0.6363636363636364,0,-0.0572896063847369,,116307
FL0420000,marion,1998,1.0,0,0.6473888144034934,,189708
AZ0072500,scottsdale,1998,0.5,0,10.819916137063283,,189305
IL0840200,springfield,1998,0.0,0,0.42081272246630996,,114333
ID0010100,boise,1998,0.6666666666666666,0,31.940919369242046,,159050
CA0197200,torrance,1998,0.6666666666666666,0,-0.5880066165773403,,138802
CT0001500,bridgeport,1998,0.28125,0,-0.6859894604755313,,138698
CA0040000,butte,1998,1.0,0,0.4949572672773647,,105118
FL0510000,pasco,1998,0.7272727272727273,0,-0.6541448796433513,,292362
CA0191R00,santa clarita,1998,1.0,0,0.33323477204490976,,127560
FL0060000,broward,1998,1.0,0,0.30714029470409904,,147182
FL0050000,brevard,1998,0.8888888888888888,0,0.888000807556965,,193105
IL0720700,peoria,1998,0.0,0,0.13359044745185789,,113418
CT0006400,hartford,1998,0.72,0,0.3053178332458537,Hartford,132681
CA0192200,el monte,1998,0.7272727272727273,0,0.4444383681044291,,112142
FL0080000,charlotte,1998,1.0,0,0.24406855842106653,,123063
GA1060100,columbus,1998,0.6470588235294118,0,1.5373900432629366,,185999
FL0090000,citrus,1998,1.0,0,-1.4143976603242598,,103073
CA0361600,rancho cucamonga,1998,0.6666666666666666,0,-0.09478473098055415,,119627
MO0640000,marion,1998,1.0,0,-0.6653633465866996,St. Louis,10196
CA0070000,contra costa,1998,0.7777777777777778,0,2.0951041971842397,,168714
CA0070400,concord,1998,0.5,0,0.19740113436207457,,118584
CA0420000,santa barbara,1998,1.0,0,-0.2052321731568263,,166821
CA0192500,glendale,1998,1.0,0,10.022536328315145,,187866
AL0470100,huntsville,1998,0.0,0,1.2192011194067975,,173145
CA0370600,escondido,1998,1.0,0,-1.5242322640105395,,119617
AZ0070500,chandler,1998,0.4,0,-0.8886543288347476,,151136
IN0020100,fort wayne,1998,0.6666666666666666,0,-0.03488912409948412,,187096
FL0060800,pembroke pines,1998,0.5,0,-1.3412952824784017,,104611
AR0600200,little rock,1998,1.0,0,1.7531111471577652,,176377
FL0520000,pinellas,1998,1.0,0,-0.9624978630264052,,290294
CA0090000,el dorado,1998,0.8,0,0.43899199662783495,,123701
FL0062800,coral springs,1998,1.0,0,-1.4268263825838616,,109405
HI0050000,maui county,1998,0.5,0,0.04866991355140985,,119383
HI0010000,hawaii county,1998,1.0,0,0.17231463439803485,,142173
CA0150200,bakersfield,1998,0.75,0,0.10535926971412299,,210354
FL0060500,hollywood,1998,0.7142857142857143,0,0.34902995566777784,,132911
GA1210000,richmond,1998,0.5217391304347826,0,0.4247546878662586,,193441
FL0060300,fort lauderdale,1998,0.6875,0,0.08116667221418913,,157760
CA0100000,fresno,1998,0.7142857142857143,0,0.49728971386299814,,189275
CA0390000,san joaquin,1998,0.1538461538461538,0,0.3401703183786229,,145769
CA0400000,san luis obispo,1998,0.3333333333333333,0,0.5561623229588941,,103347
CA0371000,oceanside,1998,0.8888888888888888,0,0.6036904987829339,,150254
CA0410600,daly city,1998,0.5,0,-0.6914906718002545,,100176
AZ0070000,maricopa,1998,0.44,0,-1.3223320238141227,,232184
DE303SP00,sussex state police,1998,1.0,0,0.9198029740261556,,101111
FL0130200,coral gables,1998,1.0,0,-0.48893779066138615,Miami,40771
FL0110000,collier,1998,0.5,0,0.7642776000466527,,178363
CT0013500,stamford,1998,1.0,0,-0.01662609979666317,,110506
IA0770300,des moines,1998,0.8235294117647058,0,1.9813736643917967,,194298
CA0195500,pomona,1998,1.0,0,0.24595613617647763,,137297
FL0480400,orlando,1998,0.52,0,1.8042176678445057,,181527
CA0195300,pasadena,1998,0.9,0,-0.06518973668303377,,136695
CT0015100,waterbury,1998,0.7142857142857143,0,-0.0923366296879016,,106513
IN0020000,allen,1998,0.0,0,0.013511561244373138,,116583
FL0530000,polk,1998,0.6086956521739131,0,-1.1675033191685313,,283742
CA0431400,santa clara,1998,1.0,0,-1.1684092625088793,,101253
CA0195000,palmdale,1998,0.7142857142857143,0,-0.20084706370604719,,108589
FL0521400,saint petersburg,1998,0.6666666666666666,0,-1.811680492277164,,241140
IL1010400,rockford,1998,0.0,0,0.32718939868063296,,145993
FL0590000,seminole,1998,0.625,0,1.0457106535400988,,176793
FL0520300,clearwater,1998,1.0,0,-1.2494953072676105,,102318
CA0194900,norwalk,1998,0.5625,0,-4.920834593916171,,102136
FL0100000,clay,1998,1.0,0,0.33447731108559275,,121734
CA0193300,inglewood,1998,0.5714285714285714,0,-2.323488459355451,,113176
CA0370200,chula vista,1998,0.6,0,-0.6338795351298132,,156454
CA0370200,chula vista,1999,0.5,0,-0.32223382307154474,,162905
KS0890100,topeka,1999,0.0,0,0.09366478206678681,,120108
CA0333200,moreno valley,1999,0.3333333333333333,0,-0.2805680909911703,,146732
VA1170000,norfolk,1999,0.8181818181818182,0,-0.29705756212472134,,217800
CA0390500,stockton,1999,0.46875,0,-2.081002687683209,,243661
PA0250200,erie,1999,1.0,0,-1.2406766635520752,,102576
IL0221400,naperville,1999,0.0,0,0.4015088460429687,,124300
MI6316300,oakland,1999,0.0,0,-7.287010500719429,,268536
RI0040900,providence,1999,0.5,0,-0.20682488652819161,,151430
MI4143600,grand rapids,1999,0.3125,0,0.49427222958223505,,186316
VA1200000,portsmouth,1999,0.6111111111111112,0,-0.9389133211612504,,100124
FL0550000,st. johns,1999,1.0,0,-0.22029185929266415,,100470
SD0490200,sioux falls,1999,0.0,0,0.23020054118688862,,115835
AZ0070000,maricopa,1999,0.8125,0,0.08240356821980342,,242230
MI5815800,monroe,1999,0.5,0,-0.024490120494274653,,108739
SC0100000,charleston,1999,1.0,0,0.1934567299151433,,113621
MI8118100,washtenaw,1999,0.75,0,-0.15582520016391485,,120246
SC0040000,anderson,1999,0.6153846153846154,0,0.25040141630000534,,118786
CA0370600,escondido,1999,0.6666666666666666,0,0.42956393373988283,,122344
CA0361600,rancho cucamonga,1999,0.7142857142857143,0,0.2361087748106231,,121806
CA0331500,corona,1999,0.5,0,0.29512124982219107,,114468
AZ0071300,glendale,1999,0.6875,0,0.9327065752573077,,198028
FL0590000,seminole,1999,1.0,0,-18.566379731732688,,177941
CA0390000,san joaquin,1999,0.5,0,-0.2720322602661511,,146316
CA0360700,ontario,1999,0.5555555555555556,0,0.6100886767573769,,149344
SC0400000,richland,1999,0.3529411764705882,0,1.454072717681618,,190585
FL0521400,saint petersburg,1999,0.6666666666666666,0,-1.5016862967834328,,239119
CA0360000,san bernardino,1999,1.0,0,-0.9926984005509656,,285757
FL0570000,santa rosa,1999,0.3333333333333333,0,-1.3692361525735925,,102869
SC0230000,greenville,1999,0.75,0,-0.9209158407057387,,258748
FL0520300,clearwater,1999,1.0,0,-0.8989581352936188,,102802
IL0450100,aurora,1999,0.0,0,0.33394346485166904,,125596
FL0530000,polk,1999,1.0,0,-0.8703693136910556,,286897
CA0371000,oceanside,1999,0.8571428571428571,0,-0.32647161380754697,,154599
SC0400100,columbia,1999,0.625,0,0.2596451142707533,,112539
VA1220000,richmond,1999,0.6756756756756757,0,1.1653116890415596,,196505
SC0420000,spartanburg,1999,0.7777777777777778,0,1.0350388412231328,,180810
FL0580000,sarasota,1999,0.5714285714285714,0,1.3596507516489238,,217643
MI5080600,warren,1999,0.5,0,0.21404387979847167,,143130
MI5015000,macomb,1999,0.0,0,3.577553971496424,,107798
CA0360400,fontana,1999,0.6666666666666666,0,0.4238708036904431,,111385
SC0260400,horry police department,1999,0.6666666666666666,0,0.38727434573446656,,123783
CA0361000,san bernardino,1999,0.7391304347826086,0,-0.05621175704398022,,189133
AZ0070500,chandler,1999,1.0,0,-1.8773012364270145,,164096
AZ0072500,scottsdale,1999,0.5,0,6.575819207774028,,199985
PA0390100,allentown,1999,1.0,0,-0.788478414517887,,100695
VA1160000,newport news,1999,0.5625,0,0.5637031546299639,,180760
SC0320000,lexington,1999,0.875,0,0.4393473398988605,,150374
IN0450500,gary,1999,0.0,0,-3.4833755331177656,,109273
TN0330100,chattanooga,1999,0.7727272727272727,0,-0.36915529713235706,,149230
TX1780200,corpus christi,1999,0.9333333333333332,0,-1.0323712659958248,,285506
IA0570100,cedar rapids,1999,0.5,0,0.32401603155358244,,114842
TX1700000,montgomery,1999,1.0,0,1.5960591770567034,,232068
VA0210100,chesterfield county pd,1999,0.5555555555555556,0,0.05347202309098477,,248869
TX1650100,midland,1999,1.0,0,0.8129227063250576,,101055
CA0195000,palmdale,1999,0.6666666666666666,0,-0.5163254261013731,,101624
TX1551200,waco,1999,0.5,0,0.1667926062009876,,109831
CA0195300,pasadena,1999,0.0,0,-0.8651475450044076,,136559
MA0092600,lowell,1999,0.6666666666666666,0,-1.241230233022353,,101534
CA0193300,inglewood,1999,0.625,0,0.3818482535894361,,113253
CA0195500,pomona,1999,0.3076923076923077,0,0.41995551977410517,,137646
CA0197200,torrance,1999,0.6666666666666666,0,-0.31719789231706846,,139548
IA0770300,des moines,1999,0.5384615384615384,0,1.270409178096686,,191345
VA0430100,henrico county pd,1999,0.4615384615384615,0,0.17360796545747265,,249007
LA0090100,shreveport,1999,0.65625,0,0.3466726772478602,,188451
MA0146000,worcester,1999,1.0,0,2.174245860050581,,167295
TX1230100,beaumont,1999,0.8461538461538461,0,0.41099319328750195,,111423
TX1080800,mcallen,1999,1.0,0,-0.22775211748699348,,108360
CA0040000,butte,1999,1.0,0,0.28016855977188426,,105258
CA0010600,hayward,1999,0.1818181818181818,0,0.31336151004326124,,130760
TX1520200,lubbock,1999,0.7857142857142857,0,0.9524991626220793,,193724
MA0071800,springfield,1999,0.4285714285714285,0,0.3646788694024277,,148820
CA0192500,glendale,1999,1.0,0,8.715886896511899,,187798
TX1880100,amarillo,1999,0.7,0,0.8777326962025045,,173672
UT0180300,salt lake city,1999,0.8125,0,0.5940056652400536,,177010
LA0170200,baton rouge,1999,0.6607142857142857,0,-0.0385354489630554,,211700
CA0090000,el dorado,1999,0.3333333333333333,0,0.3034162291713693,,127026
HI0050000,maui county,1999,1.0,0,-0.07279551852081657,,119952
HI0010000,hawaii county,1999,0.0,0,0.27996776508150206,,142235
GA1210000,richmond,1999,0.9090909090909092,0,0.8479481968425084,,191272
CA0100000,fresno,1999,0.8571428571428571,0,0.5081501860340801,,191023
TX2430500,wichita falls,1999,1.0,0,-1.4540124189337342,,100665
UT0182500,west valley,1999,0.75,0,-0.159378788173115,,100795
CA0150200,bakersfield,1999,0.625,0,-0.2240893615457011,,213365
LA0170000,east baton rouge,1999,0.0,0,9.748928971960982,,159913
LA0280300,lafayette,1999,0.0,0,0.24835516148350406,,113695
TX2400100,laredo,1999,0.5,0,0.8854238016361018,,178314
TX2270000,travis,1999,0.8,0,0.15229950104287815,,135817
CA0191R00,santa clarita,1999,1.0,0,0.18804020201102253,,128862
TX2210100,abilene,1999,0.25,0,0.1703897573474849,,109816
LA0520000,st tammany,1999,1.0,0,0.3609710976456426,,141111
VA0070100,arlington county pd,1999,0.5,0,0.7640813202160242,,179404
CA0192200,el monte,1999,0.25,0,0.29217987689269176,,113289
GA1060100,columbus,1999,1.0,0,0.21602015202621427,,185701
CA0070000,contra costa,1999,0.5,0,0.45713558271229526,,172249
GA0601300,fulton police department,1999,0.75,0,0.780622856907343,,219937
MI4114100,kent,1999,0.0,0,-18.618888553230974,,187858
CA0197500,west covina,1999,0.5,0,-0.07988038604811915,,100912
CA0010500,fremont,1999,1.0,0,3.1433867894879715,,207291
GA0280000,cherokee,1999,1.0,0,-0.7747818057684326,,119503
MI2539800,flint,1999,0.4615384615384615,0,-1.5331716091051755,,132292
CA0300900,garden grove,1999,0.4545454545454545,0,-0.19413913063713362,,153480
TX0150000,bexar,1999,0.5555555555555556,0,0.3337095371741014,,142322
ID0010100,boise,1999,1.0,0,20.3833717250747,,160702
GA0250300,savannah,1999,0.3,0,-1.5784061332908241,,134190
KY0340200,lexington,1999,0.5416666666666666,0,-1.3745840221500627,,243243
GA0110100,macon,1999,0.0,0,-0.6369995158139478,,116521
CA0301000,huntington beach,1999,0.6,0,2.1239434119441487,,198177
TX0310100,brownsville,1999,1.0,0,0.1348332824674279,,139868
MI3351900,lansing,1999,0.6,0,0.3044994656315062,,128431
VA1030000,chesapeake,1999,0.4,0,1.2149441530204326,,201961
TN0470100,knoxville,1999,0.6,0,-0.5854695116111859,,167153
FL0640000,volusia,1999,0.375,0,0.7222510727235574,,189885
CA0302600,irvine,1999,0.0,0,-0.4578710848080676,,138445
CA0310000,placer,1999,1.0,0,-1.2577175197407144,,106512
TN0470000,knox,1999,1.0,0,6.864536514035391,,203267
VA1110000,hampton,1999,1.0,0,0.19684444379493052,,138613
AZ0072900,tempe,1999,0.3333333333333333,0,-0.18462602130637096,,171561
CA0331300,riverside,1999,0.5,0,-1.2244269435067605,,265980
CA0301500,orange,1999,1.0,0,-1.458575851481905,,125634
CA0300800,fullerton,1999,0.75,0,0.44963391573073846,,123741
CA0010000,alameda,1999,1.0,0,-0.03136596230810615,,135204
VA0990000,alexandria,1999,1.0,0,-0.6212451697553837,,119721
CA0199600,lancaster,1999,1.0,0,-0.19164619043264766,,120254
TX1011500,pasadena,1999,0.5714285714285714,0,0.13349988219950515,,135893
MD0090000,charles,1999,1.0,0,-0.9684193954669871,,112098
TX0790000,fort bend,1999,0.4,0,0.17677568897806267,,156572
CA0270000,monterey,1999,0.2,0,-0.8636288019825539,,106470
VA0750300,prince william county pd,1999,0.8571428571428571,0,-0.5066389077331438,,256271
TX0571800,mesquite,1999,0.6666666666666666,0,-0.641413791554828,,116283
CA0010300,berkeley,1999,0.6666666666666666,0,0.5157203649647877,,109685
CA0270800,salinas,1999,0.5833333333333334,0,0.3768189124973456,,123237
MD0130000,harford,1999,1.0,0,0.7519017930904648,,182826
TX0571500,irving,1999,0.6,0,0.6611232227904174,,180820
GA0310100,clayton,1999,1.0,0,0.8985914976728331,,169888
MD0140100,howard,1999,1.0,0,1.1162760916469014,,238083
CA0300000,orange,1999,1.0,0,14.059145200905643,,203131
CA0300100,anaheim,1999,0.5625,0,-0.7978640191303845,,299477
KY0560200,louisville,1999,0.5945945945945946,0,-1.7581230625268578,,256795
TX0571200,grand prairie,1999,1.0,0,0.386784572400496,,114961
CA0300400,costa mesa,1999,0.75,0,-0.940783881071601,,103847
TX0571100,garland,1999,0.0,0,-17.643436331060773,,196193
TX0570400,carrollton,1999,0.0,0,1.7968629928023752,,101910
MD306SP00,carroll state police,1999,1.0,0,-0.38959796357483195,,121076
TX1080000,hidalgo,1999,0.8666666666666667,0,0.7373272729974982,,179139
FL0520000,pinellas,1999,1.0,0,-0.5471603148932923,,283062
CA0070400,concord,1999,1.0,0,0.16461465602210335,,119432
AR0600200,little rock,1999,0.8333333333333334,0,-0.08671199922027123,,175833
NJ0200400,elizabeth,1999,0.8888888888888888,0,0.2302822266499804,,111048
IN0820100,evansville,1999,1.0,0,0.394472056035771,,123689
CA0560400,oxnard,1999,0.3333333333333333,0,1.060862925370588,,156887
FL0370300,tallahassee,1999,0.8,0,0.11946926636766018,,138417
CA0560700,thousand oaks,1999,0.5,0,0.31606560579627785,,118916
FL0110000,collier,1999,0.5714285714285714,0,0.7917261086535635,,169819
FL0410000,manatee,1999,0.5,0,1.2054481092731983,,175061
WA0270300,tacoma,1999,0.8888888888888888,0,3.779869042800341,,181935
CT0015100,waterbury,1999,0.6666666666666666,0,-1.5684988707012546,,105602
