city,ori,year,homicides,rtcc_year,is_treatment,total_sworn,total_civilians,le_rate_per_1k,est_population,officers_per_10k_pe,post_rtcc,years_since_rtcc,rtcc_active,lemas_ft_sworn_2020,lemas_budget_2020,pop_served_2020,has_bwc,lemas_officers_per_10k,budget_per_capita,tech_score,data_driven_score,bwc_coverage,has_cad,has_rms,has_gis,has_lpr,has_gunshot_detection,has_facerec,has_infrared,has_trace,has_ballistics,has_early_intervention,has_predictive_policing,has_intel_analysis,has_social_network_analysis,has_targeted_policing,has_data_driven_patrol,has_hotspot_analysis,has_data_budget,year_centered,year_sq,covid_year,post_covid,decade,ferguson_era,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020,yr_2021,yr_2022,yr_2023,yr_2024,yr_2025,state,region,homicides_per_sworn,log_homicides,log_population
Denver,CODPD0000,2011,37.0,2019,1,1420.0,226.0,2.7,609629.6296296295,23.29283110571082,0,-8,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-8,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.026056338028169,3.6375861597263857,13.320608527547742
Denver,CODPD0000,2012,39.0,2019,1,1388.0,242.0,2.59,629343.6293436293,22.054723926380365,0,-7,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-7,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0280979827089337,3.688879454113936,13.352434286027291
Denver,CODPD0000,2013,41.0,2019,1,1395.0,267.0,2.56,649218.75,21.487364620938628,0,-6,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-6,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0293906810035842,3.737669618283368,13.38352653621775
Denver,CODPD0000,2014,31.0,2019,1,1430.0,265.0,2.55,664705.8823529412,21.51327433628318,0,-5,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-5,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0216783216783216,3.4657359027997265,13.40710144405
Denver,CODPD0000,2015,53.0,2019,1,1468.0,267.0,2.54,683070.8661417322,21.49118155619597,0,-4,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-4,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CO,West,0.0361035422343324,3.9889840465642745,13.434355354308526
Denver,CODPD0000,2016,53.0,2019,1,1483.0,316.0,2.57,700000.0,21.185714285714283,0,-3,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-3,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CO,West,0.035738368172623,3.9889840465642745,13.45883704259595
Denver,CODPD0000,2017,58.0,2019,1,1479.0,295.0,2.51,706772.9083665339,20.926099210823,0,-2,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CO,West,0.0392156862745098,4.07753744390572,13.468466103588591
Denver,CODPD0000,2018,64.0,2019,1,1517.0,307.0,2.53,720948.6166007906,21.041721491228067,0,-1,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CO,West,0.042188529993408,4.174387269895637,13.488324533937426
Denver,CODPD0000,2019,66.0,2019,1,1551.0,308.0,2.55,729019.6078431373,21.27514792899408,1,0,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CO,West,0.0425531914893617,4.204692619390966,13.499457279237523
Denver,CODPD0000,2020,95.0,2019,1,1552.0,266.0,2.46,739024.3902439025,21.0006600660066,1,1,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CO,West,0.0612113402061855,4.564348191467836,13.513087556909689
Denver,CODPD0000,2021,100.0,2019,1,1447.0,337.0,2.41,740248.9626556016,19.54747757847534,1,2,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CO,West,0.0691085003455425,4.61512051684126,13.514743195515477
Denver,CODPD0000,2022,90.0,2019,1,1512.0,319.0,2.6,704230.7692307692,21.47023484434735,1,3,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CO,West,0.0595238095238095,4.51085950651685,13.46486279861728
Denver,CODPD0000,2023,87.0,2019,1,1508.0,327.0,2.58,711240.3100775193,21.20239782016349,1,4,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CO,West,0.0576923076923076,4.477336814478207,13.474767046530843
Denver,CODPD0000,2024,71.0,2019,1,1536.0,295.0,2.54,720866.1417322834,21.30770070999454,1,5,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CO,West,0.0462239583333333,4.276666119016055,13.48821012984534
Denver,CODPD0000,2025,42.0,2019,1,,,,,,1,6,1,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CO,West,,3.7612001156935624,
