ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,region,data_level,rtcc_city_name,is_rtcc,pre_trend_slope
TX0430600,plano,,TX,2022,289847,5,2,0.4,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2021,294496,9,10,1.1111111111111112,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2020,290786,4,4,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2019,291611,3,3,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2018,289897,6,5,0.8333333333333334,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2017,290413,20,13,0.65,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2016,288242,5,5,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2015,282968,4,4,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2014,277822,4,3,0.75,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2013,275795,3,3,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2012,273816,1,1,1.0,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2011,265309,5,4,0.8,,,0,,1,South,city,,False,
TX0430600,plano,,TX,2010,259841,4,4,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2024,133471,1,1,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2023,134261,11,5,0.4545454545454545,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2022,133610,5,4,0.8,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2021,141694,5,5,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2020,141745,7,4,0.5714285714285714,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2019,139179,1,0,0.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2018,138216,5,6,1.2,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2017,135823,2,1,0.5,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2016,136095,4,4,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2015,130676,2,2,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2014,128577,1,1,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2013,127459,1,1,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2012,124477,2,2,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2011,121603,3,3,1.0,,,0,,1,South,city,,False,
TX0570400,carrollton,,TX,2010,119097,4,3,0.75,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2024,246255,14,16,1.1428571428571428,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2023,240051,12,11,0.9166666666666666,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2022,241095,8,5,0.625,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2021,237510,22,18,0.8181818181818182,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2020,241845,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2019,244277,11,7,0.6363636363636364,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2018,239577,10,10,1.0,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2017,236243,10,6,0.6,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2016,238859,8,9,1.125,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2015,237593,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2014,236414,6,4,0.6666666666666666,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2013,235683,7,8,1.1428571428571428,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2012,234984,7,7,1.0,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2011,231650,5,5,1.0,,,0,,1,South,city,,False,
TX0571100,garland,,TX,2010,226876,8,6,0.75,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2024,206122,7,6,0.8571428571428571,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2023,205487,5,5,1.0,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2022,199663,8,6,0.75,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2021,196334,10,8,0.8,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2020,196990,13,14,1.0769230769230769,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2019,196971,5,4,0.8,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2018,196535,10,6,0.6,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2017,193249,2,3,1.5,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2016,190270,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2015,187901,7,3,0.4285714285714285,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2014,185273,4,4,1.0,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2013,183822,11,10,0.9090909090909092,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2012,181782,1,1,1.0,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2011,179087,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0571200,grand prairie,,TX,2010,175396,4,3,0.75,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2024,257460,20,8,0.4,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2023,255203,16,5,0.3125,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2022,254141,15,5,0.3333333333333333,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2021,241692,13,8,0.6153846153846154,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2020,242976,10,5,0.5,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2019,245423,5,6,1.2,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2018,243940,10,10,1.0,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2017,242062,8,6,0.75,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2016,240765,5,4,0.8,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2015,236465,9,7,0.7777777777777778,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2014,231708,6,6,1.0,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2013,228367,3,3,1.0,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2012,224007,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2011,220841,8,6,0.75,,,0,,1,South,city,,False,
TX0571500,irving,,TX,2010,216290,6,6,1.0,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2024,148803,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2023,147926,6,7,1.1666666666666667,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2022,147226,12,9,0.75,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2021,137796,17,18,1.0588235294117647,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2020,141325,14,8,0.5714285714285714,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2019,143078,6,6,1.0,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2018,144558,6,4,0.6666666666666666,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2017,144406,7,6,0.8571428571428571,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2016,145786,2,3,1.5,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2015,145569,8,6,0.75,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2014,144396,4,2,0.5,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2013,144313,6,6,1.0,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2012,144811,2,3,1.5,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2011,142766,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0571800,mesquite,,TX,2010,139824,7,6,0.8571428571428571,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2024,117962,9,6,0.6666666666666666,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2023,119008,6,5,0.8333333333333334,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2022,115771,3,3,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2021,122872,4,4,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2020,124190,7,3,0.4285714285714285,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2019,123893,4,4,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2018,119480,2,4,2.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2017,115824,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2016,113216,5,5,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2015,111008,1,1,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2014,105744,1,0,0.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2013,104577,2,2,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2012,103266,2,2,1.0,,,0,,1,South,city,,False,
TX0572000,richardson,,TX,2011,101311,1,1,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2024,164565,7,4,0.5714285714285714,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2023,155215,9,7,0.7777777777777778,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2022,154230,7,7,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2021,150975,9,3,0.3333333333333333,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2020,144569,6,7,1.1666666666666667,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2019,141492,3,3,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2018,139262,2,2,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2017,136836,1,1,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2016,134054,5,5,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2015,131194,4,2,0.5,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2014,125248,2,1,0.5,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2013,123260,2,1,0.5,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2012,118942,1,1,1.0,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2011,115769,2,1,0.5,,,0,,1,South,city,,False,
TX0610200,denton,,TX,2010,113383,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2024,136046,4,2,0.5,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2023,133694,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2022,113568,8,4,0.5,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2021,113998,2,0,0.0,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2020,110800,6,3,0.5,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2019,108000,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2018,107560,5,2,0.4,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2017,106199,3,3,1.0,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2016,105762,0,0,,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2015,104741,2,2,1.0,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2014,102439,1,1,1.0,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2013,100710,1,0,0.0,,,0,,1,South,city,,False,
TX0610600,lewisville,,TX,2012,100216,3,3,1.0,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2024,116039,9,3,0.3333333333333333,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2023,111922,9,5,0.5555555555555556,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2022,110163,9,8,0.8888888888888888,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2021,128328,11,11,1.0,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2020,126288,13,11,0.8461538461538461,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2019,123468,13,11,0.8461538461538461,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2018,119545,8,8,1.0,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2017,121194,8,9,1.125,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2016,123209,4,5,1.25,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2015,118606,10,9,0.9,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2014,113619,11,7,0.6363636363636364,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2013,108265,2,3,1.5,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2012,103635,5,4,0.8,,,0,,1,South,city,,False,
TX0680200,odessa,,TX,2011,102043,6,6,1.0,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2024,122484,9,7,0.7777777777777778,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2023,116599,7,3,0.4285714285714285,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2022,120450,11,8,0.7272727272727273,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2014,101198,4,4,1.0,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2013,100812,2,4,2.0,,,0,,1,South,city,,False,
TX0710000,el paso,,TX,2012,100673,5,7,1.4,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2024,107757,1,1,1.0,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2023,108718,5,4,0.8,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2022,107989,0,1,,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2021,118888,3,3,1.0,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2020,119671,6,4,0.6666666666666666,,,0,,1,South,city,,False,
TX0790500,sugar land,,TX,2019,119944,3,3,1.0,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2024,116881,5,3,0.6,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2023,115791,6,6,1.0,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2022,116511,2,1,0.5,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2021,111279,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2020,110518,2,2,1.0,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2019,109401,3,4,1.3333333333333333,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2018,108275,1,6,6.0,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2017,105351,5,2,0.4,,,0,,1,South,city,,False,
TX0840800,league city,,TX,2016,101436,5,5,1.0,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2024,145199,7,5,0.7142857142857143,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2023,145850,12,6,0.5,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2022,145954,11,9,0.8181818181818182,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2021,149428,9,6,0.6666666666666666,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2020,151421,8,3,0.375,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2019,153689,8,6,0.75,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2018,154101,8,2,0.25,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2017,154000,5,3,0.6,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2016,154648,3,3,1.0,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2015,154986,3,3,1.0,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2014,153540,7,5,0.7142857142857143,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2013,153195,3,1,0.3333333333333333,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2012,154562,8,3,0.375,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2011,152179,5,4,0.8,,,0,,1,South,city,,False,
TX1011500,pasadena,,TX,2010,149043,7,4,0.5714285714285714,,,0,,1,South,city,,False,
TX1050000,hays,,TX,2024,137886,1,1,1.0,,,0,,1,South,city,,False,
TX1050000,hays,,TX,2023,130433,2,2,1.0,,,0,,1,South,city,,False,
TX1050000,hays,,TX,2022,124944,4,4,1.0,,,0,,1,South,city,,False,
TX1050000,hays,,TX,2021,106516,1,1,1.0,,,0,,1,South,city,,False,
TX1050000,hays,,TX,2020,101906,6,3,0.5,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2024,270638,8,5,0.625,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2023,260352,8,3,0.375,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2022,262967,14,6,0.4285714285714285,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2021,250859,10,6,0.6,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2020,256027,15,7,0.4666666666666667,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2019,252804,5,6,1.2,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2018,262432,4,2,0.5,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2017,261765,22,14,0.6363636363636364,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2016,261389,10,10,1.0,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2015,263120,17,13,0.7647058823529411,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2014,261332,13,10,0.7692307692307693,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2013,255638,15,8,0.5333333333333333,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2012,250466,22,11,0.5,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2011,245873,20,15,0.75,,,0,,1,South,city,,False,
TX1080000,hidalgo,,TX,2010,240806,14,16,1.1428571428571428,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2024,107552,2,2,1.0,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2023,106137,2,2,1.0,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2022,104987,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2021,104604,3,3,1.0,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2020,103491,6,12,2.0,,,0,,1,South,city,,False,
TX1080400,edinburg,,TX,2019,100896,6,3,0.5,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2024,148017,5,4,0.8,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2023,145684,8,5,0.625,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2022,145510,11,9,0.8181818181818182,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2021,144973,0,0,,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2020,144569,4,3,0.75,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2019,144915,1,2,2.0,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2018,144363,2,2,1.0,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2017,144162,7,5,0.7142857142857143,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2016,142227,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2015,140593,2,2,1.0,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2014,138122,6,5,0.8333333333333334,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2013,136169,2,0,0.0,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2012,135745,1,1,1.0,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2011,132610,4,2,0.5,,,0,,1,South,city,,False,
TX1080800,mcallen,,TX,2010,129877,5,3,0.6,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2024,111320,14,14,1.0,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2023,110671,17,15,0.8823529411764706,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2022,110898,18,13,0.7222222222222222,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2021,115290,17,13,0.7647058823529411,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2020,116766,23,15,0.6521739130434783,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2019,118562,19,17,0.8947368421052632,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2018,119368,14,10,0.7142857142857143,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2017,118456,17,14,0.8235294117647058,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2016,118283,14,6,0.4285714285714285,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2015,117635,16,10,0.625,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2014,117898,16,15,0.9375,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2013,118177,16,12,0.75,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2012,120323,13,15,1.1538461538461535,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2011,120785,14,16,1.1428571428571428,,,0,,1,South,city,,False,
TX1230100,beaumont,,TX,2010,118296,10,11,1.1,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2024,269900,17,5,0.2941176470588235,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2023,266960,21,13,0.6190476190476191,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2022,264142,36,7,0.1944444444444444,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2021,265990,38,8,0.2105263157894736,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2020,262146,37,9,0.2432432432432432,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2019,259208,14,5,0.3571428571428571,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2018,257372,13,5,0.3846153846153846,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2017,256335,12,7,0.5833333333333334,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2016,252900,6,7,1.1666666666666667,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2015,247271,16,13,0.8125,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2014,241826,12,8,0.6666666666666666,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2013,237875,5,5,1.0,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2012,237241,11,8,0.7272727272727273,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2011,234404,8,4,0.5,,,0,,1,South,city,,False,
TX1520200,lubbock,,TX,2010,229573,10,10,1.0,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2024,146270,8,6,0.75,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2023,145741,15,12,0.8,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2022,140911,15,10,0.6666666666666666,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2021,143089,16,12,0.75,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2020,140870,16,14,0.875,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2019,139870,10,5,0.5,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2018,138091,4,4,1.0,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2017,135997,5,2,0.4,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2016,133790,4,2,0.5,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2015,131413,22,5,0.2272727272727272,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2014,129944,6,5,0.8333333333333334,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2013,127570,4,2,0.5,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2012,128595,6,4,0.6666666666666666,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2011,127431,13,10,0.7692307692307693,,,0,,1,South,city,,False,
TX1551200,waco,,TX,2010,124805,5,4,0.8,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2024,140303,9,1,0.1111111111111111,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2023,135253,7,3,0.4285714285714285,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2022,129945,14,5,0.3571428571428571,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2021,151243,14,3,0.2142857142857142,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2020,150529,11,8,0.7272727272727273,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2019,146806,3,2,0.6666666666666666,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2018,140072,5,3,0.6,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2017,138954,2,2,1.0,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2016,137780,3,1,0.3333333333333333,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2015,132625,7,7,1.0,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2014,127344,7,4,0.5714285714285714,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2013,122259,5,2,0.4,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2012,115637,4,3,0.75,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2011,113486,4,4,1.0,,,0,,1,South,city,,False,
TX1650100,midland,,TX,2010,111147,2,1,0.5,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2024,203039,17,11,0.6470588235294118,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2023,201684,16,11,0.6875,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2022,201572,24,20,0.8333333333333334,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2021,200515,22,18,0.8181818181818182,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2020,200296,16,12,0.75,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2019,201036,15,8,0.5333333333333333,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2018,201082,12,12,1.0,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2017,200993,16,14,0.875,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2016,200141,14,11,0.7857142857142857,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2015,198770,9,7,0.7777777777777778,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2014,197724,7,6,0.8571428571428571,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2013,196577,9,4,0.4444444444444444,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2012,196576,10,11,1.1,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2011,194708,10,6,0.6,,,0,,1,South,city,,False,
TX1880100,amarillo,,TX,2010,190695,12,9,0.75,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2024,114593,8,6,0.75,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2023,111489,2,0,0.0,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2022,110547,4,2,0.5,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2021,103230,5,4,0.8,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2020,103651,11,12,1.0909090909090908,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2019,102368,7,3,0.4285714285714285,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2018,102318,8,5,0.625,,,0,,1,South,city,,False,
TX2120000,smith,,TX,2017,100862,3,3,1.0,,,0,,1,South,city,,False,
TX2120400,tyler,,TX,2024,111714,9,5,0.5555555555555556,,,0,,1,South,city,,False,
TX2120400,tyler,,TX,2023,110824,12,6,0.5,,,0,,1,South,city,,False,
TX2120400,tyler,,TX,2022,108422,11,7,0.6363636363636364,,,0,,1,South,city,,False,
