ori,ori9,agency_name,state,state_abb,year,number_of_months_missing,number_of_months_reported,last_month_reported,fips_state_code,fips_county_code,fips_state_county_code,fips_place_code,agency_type,crosswalk_agency_name,census_name,longitude,latitude,address_name,address_street_line_1,address_street_line_2,address_city,address_state,address_zip_code,population_group,covered_by_population_group,population_1,population_1_county,population_1_msa,population_2,population_2_county,population_2_msa,population_3,population_3_county,population_3_msa,last_population_1,last_population_2,last_population_3,population_source,population_group_in_previous_year,population,country_division,juvenile_age,core_city_indication,last_update,fbi_field_office,followup_indication,zip_code,date_of_last_update,month_included_in,covered_by_ori,agency_count,special_mailing_group,special_mailing_address,first_line_of_mailing_address,second_line_of_mailing_address,third_line_of_mailing_address,fourth_line_of_mailing_address,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,state_name
MO06400,MO0640000,marion,missouri,MO,1972,11.0,1,january,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county 10,000 thru 24,999",,10032,64.0,,0,,,0,,,9715,0,0,2.0,8.0,10032,west north central,17.0,not core city of msa,42870.0,3730,send a follow-up,63461.0,42072.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0.0,1.0,5,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-43,0,
MO06400,MO0640000,marion,missouri,MO,1971,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,9506,64.0,,0,,,0,,,6646,0,0,3.0,8.0,9506,west north central,17.0,not core city of msa,42870.0,3730,send a follow-up,63461.0,52171.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,1,1,1,0,1,1,0,0,0,4,0,0,0,4,0,36,27,9,0,99,3,3,0,0,145,34,4.0,7.0,138,145.0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,3,0,3,3,0,0,20,2,2,0,0,30,8,3.0,5.0,25,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,6,0,0.0,0.0,6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,St. Louis,2015,0,-44,0,
MO06400,MO0640000,marion,missouri,MO,1970,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,9715,64.0,,0,,,0,,,6646,0,0,1.0,8.0,9715,west north central,17.0,not core city of msa,42870.0,3730,send a follow-up,63461.0,51970.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,2,2,0,8,7,0,0,1,2,1,1,0,0,0,65,49,15,1,68,9,9,0,0,154,21,2.0,12.0,142,154.0,0,0,2,2,0,4,3,0,0,1,1,0,1,0,0,0,16,13,3,0,16,4,4,0,0,43,8,1.0,7.0,36,43.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,2,0,3,1,1,0,0,9,2,0.0,1.0,8,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-45,0,
MO06400,MO0640000,marion,missouri,MO,1969,2.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,7149,64.0,,0,,,0,,,6646,0,0,2.0,8.0,7149,west north central,17.0,not core city of msa,70670.0,3730,send a follow-up,63461.0,40769.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,1,0,0,0,0,2,1,0,0,1,11,0,2,0,4,5,43,22,13,8,58,6,6,0,0,116,18,6.0,9.0,107,116.0,1,0,0,0,0,2,1,0,0,1,8,0,1,0,2,5,15,6,5,4,6,4,4,0,0,31,2,3.0,6.0,25,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,1.0,1.0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,St. Louis,2015,0,-46,0,
MO06400,MO0640000,marion,missouri,MO,1968,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,7186,64.0,,0,,,0,,,6646,0,0,2.0,8.0,7186,west north central,17.0,not core city of msa,70670.0,3730,send a follow-up,63461.0,51568.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,1,0,0,0,0,3,2,0,0,1,5,0,0,0,4,1,46,35,11,0,58,6,6,0,0,118,34,4.0,8.0,110,118.0,1,0,0,0,0,2,1,0,0,1,5,0,0,0,4,1,11,11,0,0,6,3,3,0,0,27,3,4.0,7.0,20,27.0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,0,0,4,2,2,0,0,13,2,3.0,4.0,9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,St. Louis,2015,0,-47,0,
MO06400,MO0640000,marion,missouri,MO,1967,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,5227,64.0,,0,,,0,,,6646,0,0,2.0,8.0,5227,west north central,17.0,not core city of msa,12370.0,3730,send a follow-up,63461.0,51767.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,2,0,0,1,68,59,5,4,47,11,11,0,0,130,28,3.0,4.0,126,130.0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,12,9,1,2,18,5,5,0,0,38,11,3.0,3.0,35,38.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,3,2,2,0,0,11,3,1.0,1.0,10,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-48,0,
MO06400,MO0640000,marion,missouri,MO,1966,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,5775,64.0,,0,,,0,,,6646,0,0,3.0,8.0,5775,west north central,17.0,not core city of msa,12370.0,3730,send a follow-up,63461.0,52466.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,2,0,0,0,6,6,0,0,0,9,1,1,0,2,5,50,37,13,0,66,11,11,0,0,139,38,4.0,12.0,127,139.0,0,2,0,0,0,0,0,0,0,0,7,1,1,0,2,3,8,6,2,0,8,9,9,0,0,31,7,4.0,6.0,25,31.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,5,0,0,0,4,4,0,0,10,0,1.0,1.0,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,St. Louis,2015,0,-49,0,
MO06400,MO0640000,marion,missouri,MO,1965,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,5669,64.0,,0,,,0,,,6646,0,0,3.0,8.0,5669,west north central,17.0,not core city of msa,12370.0,3730,send a follow-up,63461.0,51265.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,1,4,0,0,0,3,2,0,0,1,22,4,3,0,8,7,32,28,1,1,59,24,24,0,0,138,34,15.0,23.0,115,138.0,1,0,0,0,0,2,1,0,0,1,18,2,3,0,7,6,13,11,0,0,19,14,14,0,0,61,12,12.0,15.0,46,61.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,4,0,0,4,4,4,0,0,13,3,1.0,1.0,12,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.2,St. Louis,2015,0,-50,0,
MO06400,MO0640000,marion,missouri,MO,1964,0.0,12,december,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,6221,64.0,,0,,,0,,,6646,0,0,3.0,8.0,6221,west north central,17.0,not core city of msa,12370.0,3730,send a follow-up,63461.0,20465.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,5,2,0,0,3,18,0,2,2,14,0,32,31,1,0,53,7,7,0,0,115,28,18.0,23.0,92,115.0,0,0,0,0,0,4,2,0,0,2,17,0,2,1,14,0,16,15,1,0,4,4,4,0,0,45,2,17.0,21.0,24,45.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,5,1,0.0,2.0,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-51,0,
MO06400,MO0640000,marion,missouri,MO,1963,10.0,7,july,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,5610,64.0,,0,,,0,,,6646,0,0,3.0,8.0,5610,west north central,17.0,not core city of msa,12470.0,3730,send a follow-up,0.0,0.0,0.0,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,0,0,0,13,2,1.0,1.0,12,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-52,0,
MO06400,MO0640000,marion,missouri,MO,1962,12.0,0,no months reported,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,6137,64.0,,0,,,0,,,6646,0,0,3.0,8.0,6137,west north central,17.0,not core city of msa,12470.0,3730,send a follow-up,0.0,,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-53,0,
MO06400,MO0640000,marion,missouri,MO,1961,6.0,6,june,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,6646,64.0,,0,,,0,,,0,0,0,,,6646,west north central,17.0,not core city of msa,70670.0,3730,send a follow-up,0.0,60.0,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,0,0,0,35,11,0.0,2.0,33,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-54,0,
MO06400,MO0640000,marion,missouri,MO,1960,12.0,0,no months reported,29.0,127.0,29127.0,99127.0,sheriffs office,marion county sheriff's office,marion county,-91.635379,39.807538,marion county sheriff's office,1703 marion city rd,,palmyra,mo,63461.0,"non-msa county under 10,000",,6646,64.0,,0,,,0,,,0,0,0,,,6646,west north central,17.0,not core city of msa,70670.0,3730,send a follow-up,0.0,,,,1,not a special mailing group agency.,not a special mailing address,sheriff,marion county,palmyra  missouri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,St. Louis,2015,0,-55,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2024,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,558745,1.0,23.0,0,,,0,,,0,0,0,,1.0,558745,mountain,,core city of msa,0.0,3020,,87102.0,31125.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,0,103,2,349,336,13,890,375,112,133,270,13333,2288,963,1213,797,8072,4316,2631,1383,302,15864,5683,5179,58,446,40540,0,5261.0,6605.0,25863,32468.0,7,2,11,11,0,119,33,26,17,43,6634,309,384,448,365,5128,348,226,87,35,1216,131,103,2,26,8468,0,1506.0,1645.0,1695,3340.0,0,0,0,0,0,7,5,1,1,0,92,19,11,9,5,48,1,1,0,0,9,9,8,0,1,118,0,44.0,51.0,19,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0.08571428571428572,Albuquerque,2020,1,4,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2023,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,559094,1.0,23.0,0,,,0,,,0,0,0,,1.0,559094,mountain,,core city of msa,0.0,3020,,87102.0,31424.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,0,108,9,303,298,5,981,485,111,127,258,13376,2670,812,1521,968,7405,3756,2346,1119,291,16790,5758,5272,45,441,41081,0,5971.0,7372.0,26304,33676.0,12,8,6,6,0,108,39,23,15,31,6397,368,348,587,460,4634,285,204,60,21,1130,275,237,3,35,8221,0,1763.0,1897.0,1690,3587.0,2,0,3,3,0,3,2,1,0,0,135,31,24,19,10,51,1,1,0,0,8,12,11,0,1,164,0,84.0,92.0,21,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,20,0.17094017094017094,Albuquerque,2020,1,3,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2022,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,560557,1.0,23.0,0,,,0,,,0,0,0,,1.0,560557,mountain,,core city of msa,0.0,3020,,87102.0,31424.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,0,126,5,355,344,11,1653,845,164,276,368,12533,2622,864,1362,782,6903,4581,2902,1179,500,16502,5911,5323,48,540,41666,0,5630.0,7769.0,26994,34763.0,9,0,9,7,2,127,28,27,31,41,5558,250,324,461,361,4162,285,168,56,61,1081,303,281,0,22,7372,0,1396.0,1541.0,1669,3210.0,0,0,1,0,1,11,8,1,1,1,97,14,20,7,4,52,5,4,0,1,7,0,0,0,0,121,0,45.0,57.0,12,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9,0.06870229007633588,Albuquerque,2020,1,2,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2021,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,564147,1.0,23.0,0,,,0,,,0,0,0,,1.0,564147,mountain,,core city of msa,0.0,3020,,87102.0,11224.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,0,125,9,513,506,7,1781,927,248,247,359,12302,2467,866,1741,596,6632,4452,2325,1295,832,15505,5061,3555,1191,315,39748,0,5670.0,8098.0,25018,33116.0,23,4,16,15,1,153,42,40,20,51,6147,331,352,818,284,4362,291,120,50,121,890,321,239,72,10,7845,0,1785.0,1981.0,1502,3483.0,2,0,0,0,0,2,1,0,0,1,77,10,11,15,4,37,3,1,0,2,0,4,2,2,0,88,0,40.0,44.0,7,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,27,0.20149253731343283,Albuquerque,2020,1,1,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2020,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,562065,1.0,23.0,0,,,0,,,0,0,0,,1.0,562065,mountain,,core city of msa,0.0,3020,,87102.0,11923.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,0,76,8,452,438,14,1442,685,212,187,358,13192,2249,951,1733,670,7589,5081,2452,1648,981,18147,4960,3632,1039,289,43358,0,5603.0,7581.0,28188,35769.0,14,4,33,30,3,177,51,38,30,58,7232,356,456,887,335,5198,309,86,79,144,1895,335,268,59,8,9999,0,2034.0,2262.0,2539,4801.0,0,0,0,0,0,11,8,0,0,3,139,16,20,14,3,86,4,1,0,3,12,5,4,1,0,171,0,53.0,64.0,21,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,18,0.21428571428571427,Albuquerque,2020,1,0,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2019,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,561920,1.0,23.0,0,,,0,,,0,0,0,0.0,,561920,mountain,,core city of msa,200430.0,3020,do not send a follow-up,87102.0,200316.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,400 roma ave nw,,,,0,0,0,84,8,486,477,9,1699,776,245,196,482,12731,1762,883,1690,992,7404,5821,3396,1563,862,20634,5425,3934,1215,276,46888,0,5327.0,7604.0,31880,39484.0,24,4,20,20,0,228,47,48,37,96,7202,286,440,906,575,4995,295,103,85,107,2498,289,207,73,9,10560,0,2207.0,2483.0,3082,5565.0,1,0,0,0,0,11,8,1,0,2,283,30,24,35,12,182,7,4,1,2,33,9,7,2,0,344,0,101.0,113.0,49,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,0.30434782608695654,Albuquerque,2020,0,-1,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2018,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,560235,1.0,23.0,0,,,0,,,0,0,0,0.0,,560235,mountain,,core city of msa,200101.0,3020,do not send a follow-up,87102.0,190830.0,0.0,,1,"the agency is a contributor but not on the mailing list,they are not sent forms.",not a special mailing address,400 roma ave nw,,,,0,0,0,69,2,488,476,12,1980,971,242,272,495,12525,1702,909,1592,915,7407,6392,3823,1610,959,21672,6630,4809,1537,284,49758,0,5118.0,7657.0,34694,42351.0,16,0,28,25,3,245,58,45,46,96,7380,311,438,867,557,5207,352,151,107,94,2582,213,150,54,9,10816,0,2173.0,2462.0,3147,5609.0,2,0,3,3,0,5,2,1,0,2,271,13,15,35,19,189,10,5,0,5,51,12,10,2,0,354,0,82.0,92.0,73,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,0.22535211267605634,Albuquerque,2020,0,-2,0,
NM00101,NM0010100,albuquerque,new mexico,NM,2017,,12,december,35.0,1.0,35001.0,2000.0,local police department,albuquerque police department,albuquerque city,-106.669064,35.054002,albuquerque police department,"400 roma, nw",,albuquerque,nm,87102.0,"city 500,000 thru 999,999",,561375,1.0,23.0,0,,,0,,,0,0,0,,1.0,561375,mountain,,core city of msa,0.0,3020,,87102.0,81718.0,0.0,,1,,,albuquerque police department,,,400 roma ave nw,0,0,287,70,1,473,460,13,2930,1649,344,263,674,5934,1527,888,1507,291,1721,6996,4731,1993,272,26670,7684,4375,2941,368,50758,0,4213.0,7687.0,41350,49037.0,36,2,143,137,6,425,164,58,47,156,3213,458,492,926,171,1166,574,274,277,23,3256,319,193,111,15,7968,0,2047.0,2653.0,4149,6802.0,0,0,21,19,2,14,2,1,1,10,156,34,25,39,10,48,10,5,5,0,115,17,16,1,0,333,0,108.0,143.0,142,285.0,7,0,29,29,0,0,0,0,0,0,39,5,2,20,7,5,2,0,2,0,16,97,69,27,1,190,0,34,70,115,185,71,38,0.5352112676056338,Albuquerque,2020,0,-3,0,
