ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison
SC0400100,columbia,,SC,1964,103792,19,18,0.9473684210526315,,,0,,1
SC0400100,columbia,,SC,1963,101911,15,0,0.0,,,0,,1
SC0420000,spartanburg,,SC,2024,282621,18,10,0.5555555555555556,,,0,,1
SC0420000,spartanburg,,SC,2023,272522,8,3,0.375,,,0,,1
SC0420000,spartanburg,,SC,2022,264198,25,15,0.6,,,0,,1
SC0420000,spartanburg,,SC,2021,251038,9,5,0.5555555555555556,,,0,,1
SC0420000,spartanburg,,SC,2020,251523,6,2,0.3333333333333333,,,0,,1
SC0420000,spartanburg,,SC,2019,245855,16,10,0.625,,,0,,1
SC0420000,spartanburg,,SC,2018,239406,20,11,0.55,,,0,,1
SC0420000,spartanburg,,SC,2017,234346,10,9,0.9,,,0,,1
SC0420000,spartanburg,,SC,2016,230725,14,4,0.2857142857142857,,,0,,1
SC0420000,spartanburg,,SC,2015,227656,15,13,0.8666666666666667,,,0,,1
SC0420000,spartanburg,,SC,2014,225055,7,5,0.7142857142857143,,,0,,1
SC0420000,spartanburg,,SC,2013,223194,1,1,1.0,,,0,,1
SC0420000,spartanburg,,SC,2012,221167,8,4,0.5,,,0,,1
SC0420000,spartanburg,,SC,2011,219656,8,8,1.0,,,0,,1
SC0420000,spartanburg,,SC,2010,217058,9,8,0.8888888888888888,,,0,,1
SC0420000,spartanburg,,SC,2009,212136,14,11,0.7857142857142857,,,0,,1
SC0420000,spartanburg,,SC,2008,208183,12,4,0.3333333333333333,,,0,,1
SC0420000,spartanburg,,SC,2007,205672,18,15,0.8333333333333334,,,0,,1
SC0420000,spartanburg,,SC,2006,200537,15,10,0.6666666666666666,,,0,,1
SC0420000,spartanburg,,SC,2005,197766,16,14,0.875,,,0,,1
SC0420000,spartanburg,,SC,2004,195164,10,7,0.7,,,0,,1
SC0420000,spartanburg,,SC,2003,192548,12,8,0.6666666666666666,,,0,,1
SC0420000,spartanburg,,SC,2002,190079,13,6,0.46153846153846156,,,0,,1
SC0420000,spartanburg,,SC,2001,188036,7,4,0.5714285714285714,,,0,,1
SC0420000,spartanburg,,SC,2000,185676,10,10,1.0,,,0,,1
SC0420000,spartanburg,,SC,1999,180810,9,7,0.7777777777777778,,,0,,1
SC0420000,spartanburg,,SC,1998,178297,15,13,0.8666666666666667,,,0,,1
SC0420000,spartanburg,,SC,1997,167697,11,9,0.8181818181818182,,,0,,1
SC0420000,spartanburg,,SC,1996,164977,8,7,0.875,,,0,,1
SC0420000,spartanburg,,SC,1995,164776,18,11,0.6111111111111112,,,0,,1
SC0420000,spartanburg,,SC,1994,163987,12,8,0.6666666666666666,,,0,,1
SC0420000,spartanburg,,SC,1993,162269,20,8,0.4,,,0,,1
SC0420000,spartanburg,,SC,1992,162842,3,2,0.6666666666666666,,,0,,1
SC0420000,spartanburg,,SC,1991,160899,17,0,0.0,,,0,,1
SC0420000,spartanburg,,SC,1990,160563,11,10,0.9090909090909091,,,0,,1
SC0420000,spartanburg,,SC,1989,144597,11,9,0.8181818181818182,,,0,,1
SC0420000,spartanburg,,SC,1988,147760,16,8,0.5,,,0,,1
SC0420000,spartanburg,,SC,1987,145809,10,7,0.7,,,0,,1
SC0420000,spartanburg,,SC,1986,145446,17,16,0.9411764705882353,,,0,,1
SC0420000,spartanburg,,SC,1985,143636,11,11,1.0,,,0,,1
SC0420000,spartanburg,,SC,1984,143018,9,10,1.1111111111111112,,,0,,1
SC0420000,spartanburg,,SC,1983,142552,11,8,0.7272727272727273,,,0,,1
SC0420000,spartanburg,,SC,1982,139888,11,11,1.0,,,0,,1
SC0420000,spartanburg,,SC,1981,138269,13,12,0.9230769230769231,,,0,,1
SC0420000,spartanburg,,SC,1980,133840,16,16,1.0,,,0,,1
SC0420000,spartanburg,,SC,1979,125430,19,16,0.8421052631578947,,,0,,1
SC0420000,spartanburg,,SC,1978,123515,18,15,0.8333333333333334,,,0,,1
SC0420000,spartanburg,,SC,1977,122410,21,16,0.7619047619047619,,,0,,1
SC0420000,spartanburg,,SC,1976,115345,16,7,0.4375,,,0,,1
SC0420000,spartanburg,,SC,1975,117667,25,22,0.88,,,0,,1
SC0420000,spartanburg,,SC,1974,115556,13,13,1.0,,,0,,1
SC0420000,spartanburg,,SC,1973,109178,4,4,1.0,,,0,,1
SC0420000,spartanburg,,SC,1972,126809,13,13,1.0,,,0,,1
SC0420000,spartanburg,,SC,1971,126474,20,17,0.85,,,0,,1
SC0420000,spartanburg,,SC,1970,123881,18,12,0.6666666666666666,,,0,,1
SC0420000,spartanburg,,SC,1969,122399,0,0,,,,0,,1
SC0420000,spartanburg,,SC,1968,127351,0,0,,,,0,,1
SC0420000,spartanburg,,SC,1967,113573,0,0,,,,0,,1
SC0420000,spartanburg,,SC,1966,112571,2,2,1.0,,,0,,1
SC0420000,spartanburg,,SC,1965,111398,13,13,1.0,,,0,,1
SC0420000,spartanburg,,SC,1964,114289,11,9,0.8181818181818182,,,0,,1
SC0420000,spartanburg,,SC,1963,111581,17,0,0.0,,,0,,1
SC0420000,spartanburg,,SC,1962,110177,18,0,0.0,,,0,,1
SC0420000,spartanburg,,SC,1961,109076,28,0,0.0,,,0,,1
SC0420000,spartanburg,,SC,1960,109076,0,0,,,,0,,1
SC0460000,york,,SC,2024,159942,2,2,1.0,,,0,,1
SC0460000,york,,SC,2023,159673,4,5,1.25,,,0,,1
SC0460000,york,,SC,2022,160548,7,6,0.8571428571428571,,,0,,1
SC0460000,york,,SC,2021,158843,13,12,0.9230769230769231,,,0,,1
SC0460000,york,,SC,2020,161098,10,4,0.4,,,0,,1
SC0460000,york,,SC,2019,158089,3,3,1.0,,,0,,1
SC0460000,york,,SC,2018,154726,5,4,0.8,,,0,,1
SC0460000,york,,SC,2017,150100,2,2,1.0,,,0,,1
SC0460000,york,,SC,2016,146150,2,1,0.5,,,0,,1
SC0460000,york,,SC,2015,143109,6,3,0.5,,,0,,1
SC0460000,york,,SC,2014,139172,5,3,0.6,,,0,,1
SC0460000,york,,SC,2013,136867,2,2,1.0,,,0,,1
SC0460000,york,,SC,2012,132469,1,1,1.0,,,0,,1
SC0460000,york,,SC,2011,130157,2,0,0.0,,,0,,1
SC0460000,york,,SC,2010,128658,2,1,0.5,,,0,,1
SC0460000,york,,SC,2009,127351,2,0,0.0,,,0,,1
SC0460000,york,,SC,2008,121995,4,0,0.0,,,0,,1
SC0460000,york,,SC,2007,117499,2,2,1.0,,,0,,1
SC0460000,york,,SC,2006,108086,3,2,0.6666666666666666,,,0,,1
SC0460000,york,,SC,2005,103866,3,3,1.0,,,0,,1
SC0460000,york,,SC,2004,100222,1,1,1.0,,,0,,1
SD0490200,sioux falls,,SD,2024,210926,14,7,0.5,,,0,,1
SD0490200,sioux falls,,SD,2023,206559,1,0,0.0,,,0,,1
SD0490200,sioux falls,,SD,2022,199879,9,2,0.2222222222222222,,,0,,1
SD0490200,sioux falls,,SD,2021,191508,3,3,1.0,,,0,,1
SD0490200,sioux falls,,SD,2020,187370,14,10,0.7142857142857143,,,0,,1
SD0490200,sioux falls,,SD,2019,185628,6,4,0.6666666666666666,,,0,,1
SD0490200,sioux falls,,SD,2018,180335,6,5,0.8333333333333334,,,0,,1
SD0490200,sioux falls,,SD,2017,177888,4,4,1.0,,,0,,1
SD0490200,sioux falls,,SD,2016,175152,7,5,0.7142857142857143,,,0,,1
SD0490200,sioux falls,,SD,2015,172313,2,2,1.0,,,0,,1
SD0490200,sioux falls,,SD,2014,167339,4,3,0.75,,,0,,1
SD0490200,sioux falls,,SD,2013,161754,3,3,1.0,,,0,,1
SD0490200,sioux falls,,SD,2012,158354,2,2,1.0,,,0,,1
SD0490200,sioux falls,,SD,2011,155760,5,5,1.0,,,0,,1
SD0490200,sioux falls,,SD,2010,153888,5,4,0.8,,,0,,1
SD0490200,sioux falls,,SD,2009,158672,1,1,1.0,,,0,,1
SD0490200,sioux falls,,SD,2008,155110,5,5,1.0,,,0,,1
SD0490200,sioux falls,,SD,2007,144985,2,2,1.0,,,0,,1
SD0490200,sioux falls,,SD,2006,140593,7,0,0.0,,,0,,1
SD0490200,sioux falls,,SD,2005,137590,4,4,1.0,,,0,,1
SD0490200,sioux falls,,SD,2004,134985,3,4,1.3333333333333333,,,0,,1
SD0490200,sioux falls,,SD,2003,131048,3,3,1.0,,,0,,1
SD0490200,sioux falls,,SD,2002,124997,3,3,1.0,,,0,,1
SD0490200,sioux falls,,SD,2001,124263,2,3,1.5,,,0,,1
SD0490200,sioux falls,,SD,2000,123975,2,3,1.5,,,0,,1
SD0490200,sioux falls,,SD,1999,115835,5,0,0.0,,,0,,1
SD0490200,sioux falls,,SD,1998,113026,0,0,,,,0,,1
SD0490200,sioux falls,,SD,1997,111852,1,0,0.0,,,0,,1
SD0490200,sioux falls,,SD,1996,110891,1,1,1.0,,,0,,1
SD0490200,sioux falls,,SD,1995,110385,5,3,0.6,,,0,,1
SD0490200,sioux falls,,SD,1994,107258,3,1,0.3333333333333333,,,0,,1
SD0490200,sioux falls,,SD,1993,106315,2,2,1.0,,,0,,1
SD0490200,sioux falls,,SD,1992,103044,0,0,,,,0,,1
SD0490200,sioux falls,,SD,1991,101885,2,2,1.0,,,0,,1
SD0490200,sioux falls,,SD,1990,100814,4,4,1.0,,,0,,1
TN0330000,hamilton,,TN,2024,127086,2,1,0.5,,,0,,1
TN0330000,hamilton,,TN,2023,124372,1,0,0.0,,,0,,1
TN0330000,hamilton,,TN,2022,120070,3,1,0.3333333333333333,,,0,,1
TN0330000,hamilton,,TN,2021,121457,2,0,0.0,,,0,,1
TN0330000,hamilton,,TN,2020,118121,3,0,0.0,,,0,,1
TN0330000,hamilton,,TN,2019,117105,0,0,,,,0,,1
TN0330000,hamilton,,TN,2018,115392,4,3,0.75,,,0,,1
TN0330000,hamilton,,TN,2017,114203,0,0,,,,0,,1
TN0330000,hamilton,,TN,2016,111698,4,4,1.0,,,0,,1
TN0330000,hamilton,,TN,2015,111588,1,1,1.0,,,0,,1
TN0330000,hamilton,,TN,2014,111269,4,4,1.0,,,0,,1
TN0330000,hamilton,,TN,2013,111013,1,2,2.0,,,0,,1
TN0330000,hamilton,,TN,2012,107857,3,3,1.0,,,0,,1
TN0330000,hamilton,,TN,2011,106730,5,2,0.4,,,0,,1
TN0330000,hamilton,,TN,2010,105777,1,1,1.0,,,0,,1
TN0330000,hamilton,,TN,2009,103517,3,3,1.0,,,0,,1
TN0330000,hamilton,,TN,2008,101151,3,4,1.3333333333333333,,,0,,1
TN0330000,hamilton,,TN,2007,102372,3,2,0.6666666666666666,,,0,,1
TN0330000,hamilton,,TN,1968,103398,3,3,1.0,,,0,,1
TN0330000,hamilton,,TN,1966,122115,4,4,1.0,,,0,,1
TN0330000,hamilton,,TN,1965,113559,8,8,1.0,,,0,,1
TN0330000,hamilton,,TN,1964,108381,2,2,1.0,,,0,,1
TN0330000,hamilton,,TN,1963,102910,9,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,2024,188894,25,11,0.44,,,0,,1
TN0330100,chattanooga,,TN,2023,185370,33,23,0.696969696969697,,,0,,1
TN0330100,chattanooga,,TN,2022,182603,26,19,0.7307692307692307,,,0,,1
TN0330100,chattanooga,,TN,2021,186222,35,14,0.4,,,0,,1
TN0330100,chattanooga,,TN,2020,184211,34,14,0.4117647058823529,,,0,,1
TN0330100,chattanooga,,TN,2019,181848,33,18,0.5454545454545454,,,0,,1
TN0330100,chattanooga,,TN,2018,180397,20,15,0.75,,,0,,1
TN0330100,chattanooga,,TN,2017,178753,31,18,0.5806451612903226,,,0,,1
TN0330100,chattanooga,,TN,2016,177801,27,9,0.3333333333333333,,,0,,1
TN0330100,chattanooga,,TN,2015,174969,21,15,0.7142857142857143,,,0,,1
TN0330100,chattanooga,,TN,2014,174449,27,14,0.5185185185185185,,,0,,1
TN0330100,chattanooga,,TN,2013,172286,18,13,0.7222222222222222,,,0,,1
TN0330100,chattanooga,,TN,2012,171541,23,17,0.7391304347826086,,,0,,1
TN0330100,chattanooga,,TN,2011,169187,24,14,0.5833333333333334,,,0,,1
TN0330100,chattanooga,,TN,2010,167674,18,9,0.5,,,0,,1
TN0330100,chattanooga,,TN,2009,172536,17,12,0.7058823529411765,,,0,,1
TN0330100,chattanooga,,TN,2008,171611,19,14,0.7368421052631579,,,0,,1
TN0330100,chattanooga,,TN,2007,155043,16,7,0.4375,,,0,,1
TN0330100,chattanooga,,TN,2006,156730,18,13,0.7222222222222222,,,0,,1
TN0330100,chattanooga,,TN,2005,156480,23,21,0.9130434782608695,,,0,,1
TN0330100,chattanooga,,TN,2004,156457,13,10,0.7692307692307693,,,0,,1
TN0330100,chattanooga,,TN,2003,156596,22,14,0.6363636363636364,,,0,,1
TN0330100,chattanooga,,TN,2002,158507,24,16,0.6666666666666666,,,0,,1
TN0330100,chattanooga,,TN,2001,156941,24,14,0.5833333333333334,,,0,,1
TN0330100,chattanooga,,TN,2000,155554,18,13,0.7222222222222222,,,0,,1
TN0330100,chattanooga,,TN,1999,149230,22,17,0.7727272727272727,,,0,,1
TN0330100,chattanooga,,TN,1998,152461,22,19,0.8636363636363636,,,0,,1
TN0330100,chattanooga,,TN,1997,157935,36,24,0.6666666666666666,,,0,,1
TN0330100,chattanooga,,TN,1996,156524,21,19,0.9047619047619048,,,0,,1
TN0330100,chattanooga,,TN,1995,154641,29,29,1.0,,,0,,1
TN0330100,chattanooga,,TN,1994,157451,44,31,0.7045454545454546,,,0,,1
TN0330100,chattanooga,,TN,1993,155140,38,24,0.631578947368421,,,0,,1
TN0330100,chattanooga,,TN,1992,157053,31,27,0.8709677419354839,,,0,,1
TN0330100,chattanooga,,TN,1991,154835,49,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1990,152466,32,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1989,164155,14,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1988,166045,22,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1987,163929,26,22,0.8461538461538461,,,0,,1
TN0330100,chattanooga,,TN,1986,167406,25,21,0.84,,,0,,1
TN0330100,chattanooga,,TN,1985,165979,27,21,0.7777777777777778,,,0,,1
TN0330100,chattanooga,,TN,1984,170334,22,20,0.9090909090909091,,,0,,1
TN0330100,chattanooga,,TN,1983,170652,22,17,0.7727272727272727,,,0,,1
TN0330100,chattanooga,,TN,1982,169414,34,27,0.7941176470588235,,,0,,1
TN0330100,chattanooga,,TN,1981,167920,29,29,1.0,,,0,,1
TN0330100,chattanooga,,TN,1980,165574,26,26,1.0,,,0,,1
TN0330100,chattanooga,,TN,1979,168659,35,29,0.8285714285714286,,,0,,1
TN0330100,chattanooga,,TN,1978,169157,27,23,0.8518518518518519,,,0,,1
TN0330100,chattanooga,,TN,1977,169329,34,22,0.6470588235294118,,,0,,1
TN0330100,chattanooga,,TN,1976,168791,32,29,0.90625,,,0,,1
TN0330100,chattanooga,,TN,1975,170046,35,21,0.6,,,0,,1
TN0330100,chattanooga,,TN,1974,166200,45,35,0.7777777777777778,,,0,,1
TN0330100,chattanooga,,TN,1973,141063,59,55,0.9322033898305084,,,0,,1
TN0330100,chattanooga,,TN,1972,141399,67,67,1.0,,,0,,1
TN0330100,chattanooga,,TN,1971,126099,72,62,0.8611111111111112,,,0,,1
TN0330100,chattanooga,,TN,1970,119082,43,40,0.9302325581395349,,,0,,1
TN0330100,chattanooga,,TN,1969,131400,45,45,1.0,,,0,,1
TN0330100,chattanooga,,TN,1968,133357,40,36,0.9,,,0,,1
TN0330100,chattanooga,,TN,1967,132247,49,42,0.8571428571428571,,,0,,1
TN0330100,chattanooga,,TN,1966,130090,45,41,0.9111111111111111,,,0,,1
TN0330100,chattanooga,,TN,1965,132954,49,43,0.8775510204081632,,,0,,1
TN0330100,chattanooga,,TN,1964,136375,45,37,0.8222222222222222,,,0,,1
TN0330100,chattanooga,,TN,1963,131618,36,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1962,130850,33,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1961,130009,45,0,0.0,,,0,,1
TN0330100,chattanooga,,TN,1960,130009,49,0,0.0,,,0,,1
TN0470000,knox,,TN,2022,299956,5,4,0.8,,,0,,1
TN0470000,knox,,TN,2021,290703,9,8,0.8888888888888888,,,0,,1
TN0470000,knox,,TN,2020,285998,10,9,0.9,,,0,,1
TN0470000,knox,,TN,2019,281032,3,3,1.0,,,0,,1
TN0470000,knox,,TN,2018,277394,7,6,0.8571428571428571,,,0,,1
TN0470000,knox,,TN,2017,273411,6,9,1.5,,,0,,1
TN0470000,knox,,TN,2016,268450,8,5,0.625,,,0,,1
TN0470000,knox,,TN,2015,267044,0,0,,,,0,,1
TN0470000,knox,,TN,2014,264396,6,5,0.8333333333333334,,,0,,1
TN0470000,knox,,TN,2013,261228,3,3,1.0,,,0,,1
TN0470000,knox,,TN,2012,258284,7,7,1.0,,,0,,1
TN0470000,knox,,TN,2011,255637,8,9,1.125,,,0,,1
TN0470000,knox,,TN,2010,253352,8,9,1.125,,,0,,1
TN0470000,knox,,TN,2009,251067,5,3,0.6,,,0,,1
TN0470000,knox,,TN,2008,244494,7,7,1.0,,,0,,1
TN0470000,knox,,TN,2007,237536,5,4,0.8,,,0,,1
TN0470000,knox,,TN,2006,227702,10,8,0.8,,,0,,1
TN0470000,knox,,TN,2005,224275,5,5,1.0,,,0,,1
TN0470000,knox,,TN,2004,221945,5,3,0.6,,,0,,1
TN0470000,knox,,TN,2003,217320,6,5,0.8333333333333334,,,0,,1
TN0470000,knox,,TN,2002,212094,5,3,0.6,,,0,,1
TN0470000,knox,,TN,2001,209998,4,4,1.0,,,0,,1
TN0470000,knox,,TN,2000,208142,5,5,1.0,,,0,,1
TN0470000,knox,,TN,1999,203267,4,4,1.0,,,0,,1
TN0470000,knox,,TN,1998,199518,6,4,0.6666666666666666,,,0,,1
TN0470000,knox,,TN,1997,195154,9,6,0.6666666666666666,,,0,,1
TN0470000,knox,,TN,1996,193410,9,4,0.4444444444444444,,,0,,1
TN0470000,knox,,TN,1995,191083,7,3,0.42857142857142855,,,0,,1
TN0470000,knox,,TN,1994,185676,6,5,0.8333333333333334,,,0,,1
TN0470000,knox,,TN,1993,182951,5,5,1.0,,,0,,1
TN0470000,knox,,TN,1992,175762,12,0,0.0,,,0,,1
TN0470000,knox,,TN,1991,173279,9,0,0.0,,,0,,1
TN0470000,knox,,TN,1990,170628,13,2,0.15384615384615385,,,0,,1
TN0470000,knox,,TN,1989,160371,8,0,0.0,,,0,,1
TN0470000,knox,,TN,1988,158305,5,0,0.0,,,0,,1
TN0470000,knox,,TN,1987,157985,13,4,0.3076923076923077,,,0,,1
TN0470000,knox,,TN,1986,158311,10,11,1.1,,,0,,1
TN0470000,knox,,TN,1985,156921,8,0,0.0,,,0,,1
TN0470000,knox,,TN,1984,154336,5,5,1.0,,,0,,1
TN0470000,knox,,TN,1983,140470,6,4,0.6666666666666666,,,0,,1
TN0470000,knox,,TN,1982,139451,7,5,0.7142857142857143,,,0,,1
TN0470000,knox,,TN,1981,138221,9,1,0.1111111111111111,,,0,,1
TN0470000,knox,,TN,1980,136290,4,3,0.75,,,0,,1
TN0470000,knox,,TN,1979,115227,2,2,1.0,,,0,,1
TN0470000,knox,,TN,1978,114698,6,6,1.0,,,0,,1
TN0470000,knox,,TN,1977,110674,4,4,1.0,,,0,,1
TN0470000,knox,,TN,1976,108887,12,11,0.9166666666666666,,,0,,1
TN0470000,knox,,TN,1975,105258,14,14,1.0,,,0,,1
TN0470000,knox,,TN,1974,102105,11,10,0.9090909090909091,,,0,,1
TN0470000,knox,,TN,1973,100840,10,10,1.0,,,0,,1
TN0470000,knox,,TN,1972,105577,8,6,0.75,,,0,,1
TN0470000,knox,,TN,1971,104755,8,7,0.875,,,0,,1
TN0470000,knox,,TN,1970,101706,8,8,1.0,,,0,,1
TN0470000,knox,,TN,1965,126453,3,3,1.0,,,0,,1
TN0470000,knox,,TN,1963,115254,5,0,0.0,,,0,,1
TN0470000,knox,,TN,1962,110162,11,0,0.0,,,0,,1
TN0470000,knox,,TN,1961,138696,13,0,0.0,,,0,,1
TN0470000,knox,,TN,1960,138696,8,0,0.0,,,0,,1
TN0470100,knoxville,,TN,2024,200457,22,25,1.1363636363636365,,,0,,1
TN0470100,knoxville,,TN,2023,198132,24,23,0.9583333333333334,,,0,,1
TN0470100,knoxville,,TN,2022,194724,34,11,0.3235294117647059,,,0,,1
TN0470100,knoxville,,TN,2021,191463,42,16,0.38095238095238093,,,0,,1
TN0470100,knoxville,,TN,2020,188672,37,15,0.40540540540540543,,,0,,1
TN0470100,knoxville,,TN,2019,188666,22,10,0.45454545454545453,,,0,,1
TN0470100,knoxville,,TN,2018,188653,21,15,0.7142857142857143,,,0,,1
TN0470100,knoxville,,TN,2017,187539,31,12,0.3870967741935484,,,0,,1
TN0470100,knoxville,,TN,2016,186583,18,9,0.5,,,0,,1
TN0470100,knoxville,,TN,2015,185638,22,17,0.7727272727272727,,,0,,1
TN0470100,knoxville,,TN,2014,184362,12,9,0.75,,,0,,1
TN0470100,knoxville,,TN,2013,183249,18,11,0.6111111111111112,,,0,,1
TN0470100,knoxville,,TN,2012,182254,18,9,0.5,,,0,,1
TN0470100,knoxville,,TN,2011,180488,18,12,0.6666666666666666,,,0,,1
TN0470100,knoxville,,TN,2010,178874,15,12,0.8,,,0,,1
TN0470100,knoxville,,TN,2009,185850,22,16,0.7272727272727273,,,0,,1
TN0470100,knoxville,,TN,2008,184559,29,22,0.7586206896551724,,,0,,1
TN0470100,knoxville,,TN,2007,183319,27,20,0.7407407407407407,,,0,,1
TN0470100,knoxville,,TN,2006,182421,19,15,0.7894736842105263,,,0,,1
TN0470100,knoxville,,TN,2005,179989,26,16,0.6153846153846154,,,0,,1
TN0470100,knoxville,,TN,2004,175034,23,12,0.5217391304347826,,,0,,1
TN0470100,knoxville,,TN,2003,174993,18,12,0.6666666666666666,,,0,,1
TN0470100,knoxville,,TN,2002,177191,24,16,0.6666666666666666,,,0,,1
TN0470100,knoxville,,TN,2001,175441,15,10,0.6666666666666666,,,0,,1
TN0470100,knoxville,,TN,2000,173890,23,9,0.391304347826087,,,0,,1
TN0470100,knoxville,,TN,1999,167153,20,12,0.6,,,0,,1
TN0470100,knoxville,,TN,1998,170399,34,18,0.5294117647058824,,,0,,1
TN0470100,knoxville,,TN,1997,175623,19,11,0.5789473684210527,,,0,,1
TN0470100,knoxville,,TN,1996,174054,23,21,0.9130434782608695,,,0,,1
TN0470100,knoxville,,TN,1995,171960,19,20,1.0526315789473684,,,0,,1
TN0470100,knoxville,,TN,1994,172280,25,15,0.6,,,0,,1
TN0470100,knoxville,,TN,1993,169751,16,13,0.8125,,,0,,1
TN0470100,knoxville,,TN,1992,170088,35,33,0.9428571428571428,,,0,,1
TN0470100,knoxville,,TN,1991,167686,35,28,0.8,,,0,,1
TN0470100,knoxville,,TN,1990,165121,25,23,0.92,,,0,,1
TN0470100,knoxville,,TN,1989,173651,26,20,0.7692307692307693,,,0,,1
TN0470100,knoxville,,TN,1988,175444,21,19,0.9047619047619048,,,0,,1
TN0470100,knoxville,,TN,1987,175089,20,16,0.8,,,0,,1
TN0470100,knoxville,,TN,1986,177153,29,23,0.7931034482758621,,,0,,1
TN0470100,knoxville,,TN,1985,175643,16,14,0.875,,,0,,1
TN0470100,knoxville,,TN,1984,177716,20,16,0.8,,,0,,1
TN0470100,knoxville,,TN,1983,187838,19,18,0.9473684210526315,,,0,,1
TN0470100,knoxville,,TN,1982,186475,19,0,0.0,,,0,,1
TN0470100,knoxville,,TN,1981,184832,25,20,0.8,,,0,,1
TN0470100,knoxville,,TN,1980,182249,21,17,0.8095238095238095,,,0,,1
TN0470100,knoxville,,TN,1979,188723,25,22,0.88,,,0,,1
TN0470100,knoxville,,TN,1978,189118,19,17,0.8947368421052632,,,0,,1
TN0470100,knoxville,,TN,1977,190817,23,24,1.0434782608695652,,,0,,1
TN0470100,knoxville,,TN,1976,187736,29,26,0.896551724137931,,,0,,1
TN0470100,knoxville,,TN,1975,186772,52,27,0.5192307692307693,,,0,,1
TN0470100,knoxville,,TN,1974,189300,46,41,0.8913043478260869,,,0,,1
TN0470100,knoxville,,TN,1973,187760,45,45,1.0,,,0,,1
TN0470100,knoxville,,TN,1972,179423,46,42,0.9130434782608695,,,0,,1
TN0470100,knoxville,,TN,1971,178029,46,45,0.9782608695652174,,,0,,1
TN0470100,knoxville,,TN,1970,174587,40,38,0.95,,,0,,1
TN0470100,knoxville,,TN,1969,185000,44,41,0.9318181818181818,,,0,,1
TN0470100,knoxville,,TN,1968,183000,41,37,0.9024390243902439,,,0,,1
TN0470100,knoxville,,TN,1967,182000,44,43,0.9772727272727273,,,0,,1
TN0470100,knoxville,,TN,1966,179973,32,31,0.96875,,,0,,1
TN0470100,knoxville,,TN,1965,146591,40,40,1.0,,,0,,1
TN0470100,knoxville,,TN,1964,185084,35,34,0.9714285714285714,,,0,,1
TN0470100,knoxville,,TN,1963,148298,32,0,0.0,,,0,,1
TN0470100,knoxville,,TN,1962,147582,20,0,0.0,,,0,,1
TN0470100,knoxville,,TN,1961,111827,20,0,0.0,,,0,,1
TN0470100,knoxville,,TN,1960,111827,16,0,0.0,,,0,,1
TN0630100,clarksville,,TN,2024,185349,10,5,0.5,,,0,,1
TN0630100,clarksville,,TN,2023,181916,11,5,0.45454545454545453,,,0,,1
TN0630100,clarksville,,TN,2022,174738,13,11,0.8461538461538461,,,0,,1
TN0630100,clarksville,,TN,2021,164336,21,10,0.47619047619047616,,,0,,1
TN0630100,clarksville,,TN,2020,161167,18,11,0.6111111111111112,,,0,,1
TN0630100,clarksville,,TN,2019,159996,15,12,0.8,,,0,,1
TN0630100,clarksville,,TN,2018,156264,20,13,0.65,,,0,,1
TN0630100,clarksville,,TN,2017,153294,14,8,0.5714285714285714,,,0,,1
TN0630100,clarksville,,TN,2016,152526,12,12,1.0,,,0,,1
TN0630100,clarksville,,TN,2015,150319,14,10,0.7142857142857143,,,0,,1
TN0630100,clarksville,,TN,2014,144639,10,10,1.0,,,0,,1
TN0630100,clarksville,,TN,2013,145599,6,4,0.6666666666666666,,,0,,1
TN0630100,clarksville,,TN,2012,137356,10,6,0.6,,,0,,1
TN0630100,clarksville,,TN,2011,134128,8,5,0.625,,,0,,1
TN0630100,clarksville,,TN,2010,132929,9,6,0.6666666666666666,,,0,,1
TN0630100,clarksville,,TN,2009,121661,16,17,1.0625,,,0,,1
TN0630100,clarksville,,TN,2008,121386,7,4,0.5714285714285714,,,0,,1
TN0630100,clarksville,,TN,2007,114582,9,6,0.6666666666666666,,,0,,1
TN0630100,clarksville,,TN,2006,114314,6,4,0.6666666666666666,,,0,,1
TN0630100,clarksville,,TN,2005,110117,6,3,0.5,,,0,,1
TN0630100,clarksville,,TN,2004,109047,5,3,0.6,,,0,,1
TN0630100,clarksville,,TN,2003,106710,2,1,0.5,,,0,,1
TN0630100,clarksville,,TN,2002,105419,8,6,0.75,,,0,,1
TN0630100,clarksville,,TN,2001,104378,6,4,0.6666666666666666,,,0,,1
TN0630100,clarksville,,TN,2000,103455,3,1,0.3333333333333333,,,0,,1
TN0750100,murfreesboro,,TN,2024,169520,7,3,0.42857142857142855,,,0,,1
TN0750100,murfreesboro,,TN,2023,166916,13,4,0.3076923076923077,,,0,,1
TN0750100,murfreesboro,,TN,2022,161810,14,3,0.21428571428571427,,,0,,1
TN0750100,murfreesboro,,TN,2021,155652,8,4,0.5,,,0,,1
TN0750100,murfreesboro,,TN,2020,151769,11,3,0.2727272727272727,,,0,,1
