BH001	BH002	FIPS_STATE	BH003	BH004	BH005	BH006	BH007	BH008	BH009	BH010	BH011	BH012	BH013	BH014	BH015	BH016	BH017	BH018	BH019	BH020	BH021	BH022	BH023	BH024	BH025	BH026	BH027	BH028	BH029	BH030	BH031	BH032	BH033	BH034	BH035	BH036	BH037	BH038	BH039	BH040	BH041	BH042	BH043	BH044	BH045	BH046	BH047	BH048	BH049	BH050	BH051	BH052	BH053	BH054	BH055	BH056	BH057	BH058	BH059	BH060
BH	48	55	WI0131400	     .00	 	 	DANE	WI	70	3	2	1	0	WI0130000	3470	445W	 	01-DEC-2023	1068	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0131500	     .00	 	 	DEERFIELD	WI	70	3	2	1	0	WI0130000	3470	445W	 	01-DEC-2023	2428	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0131600	     .00	 	01-JAN-2013	MARSHALL	WI	60	3	2	1	0	 	3470	445W	1	 	3848	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0131900	     .00	 	01-JAN-2013	COTTAGE GROVE	WI	60	3	2	1	0	 	3470	445W	1	 	9803	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0132300	     .00	 	 	BLUE MOUNDS	WI	70	3	2	1	0	 	3470	445W	 	 	913	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0132900	     .00	 	01-JAN-2018	 	WI	70	3	2	1	0	 	3470	445W	1	 	988	13	506	0	487	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	45	 	 	 	 	1
BH	48	55	WI0136700	     .00	 	01-JAN-2013	DE FOREST	WI	50	3	2	1	0	 	3470	445W	1	 	10914	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0136800	     .00	 	01-JAN-2013	BELLEVILLE	WI	60	3	2	1	0	 	3470	445W	1	 	2017	13	506	0	623	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	45	 	 	 	 	1
BH	48	55	WI0137000	     .00	 	01-JAN-2021	FITCHBURG	WI	40	3	2	1	0	 	3470	445W	1	 	31467	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137100	     .00	 	01-JAN-2015	MADISON	WI	70	3	2	1	0	 	3470	445W	1	 	1292	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137200	     .00	 	 	MAZOMANIE	WI	70	3	2	1	0	WI0130000	3470	445W	 	01-DEC-2023	1730	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137300	     .00	 	01-JAN-2013	MCFARLAND	WI	60	3	2	1	0	 	3470	445W	1	 	9548	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137400	     .00	 	01-JAN-2013	OREGON	WI	50	3	2	1	0	 	3470	445W	1	 	11809	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137500	     .00	 	01-JAN-2013	MADISON	WI	70	3	2	1	0	 	3470	445W	1	 	2160	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137600	     .00	 	01-JAN-2021	VERONA	WI	50	3	2	1	0	 	3470	445W	1	 	14737	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137700	     .00	 	01-JUN-2019	WAUNAKEE	WI	50	3	2	1	0	 	3470	445W	1	 	15033	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0137800	     .00	 	01-OCT-2020	MADISON	WI	70	3	2	6	0	 	3470	445W	1	 	0	13	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	25	 	 	 	 	 	1
BH	48	55	WI0140000	     .00	 	01-JAN-2009	JUNEAU	WI	82	3	2	2	0	 	3470	440E	1	 	32713	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140100	     .00	 	01-JAN-2018	BEAVER DAM	WI	50	3	2	1	0	 	3470	440E	1	 	16521	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140200	     .00	 	01-JAN-2018	FOX LAKE	WI	70	3	2	1	0	 	3470	440E	1	 	1594	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	8	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140300	     .00	 	01-JAN-2018	HORICON	WI	60	3	2	1	0	 	3470	440E	1	 	3786	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140400	     .00	 	01-JAN-2018	JUNEAU	WI	70	3	2	1	0	 	3470	440E	1	 	2491	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140500	     .00	 	01-NOV-2015	MAYVILLE	WI	60	3	2	1	0	 	3470	440E	1	 	5145	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140600	     .00	 	01-JAN-2022	 	WI	70	3	2	1	0	 	3470	440E	1	 	1080	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0140900	     .00	 	01-APR-2006	WAUPUN	WI	50	3	2	1	0	 	3470	440E	1	 	6986	14	0	0	3533	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	39	 	 	 	 	1
BH	48	55	WI0141000	     .00	 	01-JAN-2016	LOMIRA	WI	60	3	2	1	0	 	3470	440E	1	 	2680	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1	2	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0141100	     .00	 	01-DEC-2020	Brownsville	WI	70	3	2	1	0	 	3470	440E	1	 	651	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	9	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0141400	     .00	 	 	IRON RIDGE	WI	70	3	2	1	0	 	3470	440E	 	 	910	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0141900	     .00	 	01-NOV-2020	THERESA	WI	70	3	2	1	0	 	3470	440E	1	 	1257	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0142000	     .00	 	01-FEB-2019	 	WI	60	3	2	1	0	 	3470	440E	1	 	4037	14	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	8	2023	 	 	 	 	 	 	 	 	 	 	 	 	27	 	 	 	 	 	1
BH	48	55	WI0150000	     .00	 	01-JAN-2006	STURGEON BAY	WI	83	3	2	2	0	 	3470	440E	1	 	21055	15	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	29	 	 	 	 	 	1
BH	48	55	WI0150100	     .00	 	01-JAN-2021	STURGEON BAY	WI	60	3	2	1	0	 	3470	440E	1	 	9780	15	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	29	 	 	 	 	 	1
BH	48	55	WI0150200	     .00	 	 	WASHINGTON ISLAND	WI	70	3	2	1	0	WI0150000	3470	440E	 	01-DEC-2023	800	15	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	29	 	 	 	 	 	1
BH	48	55	WI0150500	     .00	 	 	STURGEON BAY	WI	70	3	2	6	0	WI0150000	3470	440E	 	01-DEC-2023	0	15	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	29	 	 	 	 	 	1
BH	48	55	WI0160000	     .00	 	01-JAN-2020	SUPERIOR	WI	93	3	2	2	0	 	3470	445W	1	 	17885	16	234	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	31	 	 	 	 	 	1
BH	48	55	WI0160100	     .00	 	01-JAN-2020	SUPERIOR	WI	40	3	2	1	0	 	3470	445W	1	 	26309	16	234	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	31	 	 	 	 	 	1
BH	48	55	WI0160500	     .00	 	01-JAN-2021	SUPERIOR	WI	70	3	2	3	0	 	3470	445W	1	 	0	16	234	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	31	 	 	 	 	 	1
BH	48	55	WI0170000	     .00	 	01-JUN-2018	MENOMONIE	WI	82	3	2	2	0	 	3470	445W	1	 	26060	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0170100	     .00	 	01-JAN-2017	MENOMONIE	WI	50	3	2	1	0	 	3470	445W	1	 	16586	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0170200	     .00	 	01-JAN-2020	Boyceville	WI	70	3	2	1	0	 	3470	445W	1	 	1099	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0170300	     .00	 	01-AUG-2022	 	WI	70	3	2	1	0	 	3470	445W	1	 	1191	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0170500	     .00	 	01-JAN-2020	ELK MOUND	WI	70	3	2	1	0	 	3470	445W	1	 	987	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0170600	     .00	 	01-SEP-2018	MENOMONIE	WI	70	3	2	3	0	 	3470	445W	1	 	0	17	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	33	 	 	 	 	 	1
BH	48	55	WI0180000	     .00	 	01-JAN-2018	EAU CLAIRE	WI	92	3	2	2	0	 	3470	445W	1	 	27602	18	237	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	 	 	 	 	 	1
BH	48	55	WI0180100	     .00	 	01-JAN-2018	EAU CLAIRE	WI	30	3	2	1	1	 	3470	445W	1	 	67621	18	237	0	2238	9	237	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	17	 	 	 	 	1
BH	48	55	WI0180200	     .00	 	01-JAN-2018	ALTOONA	WI	60	3	2	1	0	 	3470	445W	1	 	9564	18	237	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	 	 	 	 	 	1
BH	48	55	WI0180300	     .00	 	01-JAN-2021	AUGUSTA	WI	70	3	2	1	0	 	3470	445W	1	 	1506	18	237	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	 	 	 	 	 	1
BH	48	55	WI0180400	     .00	 	01-JAN-2020	FALL CREEK	WI	70	3	2	1	0	 	3470	445W	1	 	1392	18	237	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	 	 	 	 	 	1
BH	48	55	WI0180500	     .00	 	01-OCT-2018	EAU CLAIRE	WI	70	3	2	3	0	 	3470	445W	1	 	0	18	237	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	35	 	 	 	 	 	1
BH	48	55	WI0190000	     .00	 	01-JAN-2019	FLORENCE	WI	84	3	2	2	0	 	3470	440E	1	 	4769	19	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	37	 	 	 	 	 	1
BH	48	55	WI0200000	     .00	 	01-MAR-2006	FOND DU LAC	WI	92	3	2	2	0	 	3470	440E	1	 	36705	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0200100	     .00	 	01-JAN-2006	FOND DU LAC	WI	40	3	2	1	1	 	3470	440E	1	 	44158	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0200200	     .00	 	01-JAN-2006	RIPON	WI	60	3	2	1	0	 	3470	440E	1	 	7736	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0200300	     .00	 	01-JAN-2022	CAMPBELLSPORT	WI	70	3	2	1	0	 	3470	440E	1	 	1928	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0200400	     .00	 	01-MAR-2006	NORTH FOND DU LAC	WI	60	3	2	1	0	 	3470	440E	1	 	5360	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0200900	     .00	 	 	 	WI	70	3	2	1	0	 	3470	440E	 	 	1057	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0201000	     .00	 	 	Ripon	WI	70	3	2	1	0	 	3470	440E	 	 	1310	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0201100	     .00	 	01-JAN-2022	BRANDON	WI	70	3	2	1	0	 	3470	440E	1	 	1210	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0201200	     .00	 	 	ROSENDALE	WI	70	3	2	1	0	 	3470	440E	 	 	1032	20	279	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	48	55	WI0210000	     .00	 	 	CRANDON	WI	84	3	2	2	0	 	3470	440E	 	 	7792	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	48	55	WI0210100	     .00	 	 	CRANDON	WI	70	3	2	1	0	 	3470	440E	 	 	1731	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	48	55	WI0220000	     .00	 	01-JUL-2011	LANCASTER	WI	82	3	2	2	0	 	3470	445W	1	 	26271	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0220100	     .00	 	01-JAN-2019	BOSCOBEL	WI	60	3	2	1	0	 	3470	445W	1	 	3180	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0220300	     .00	 	01-JAN-2015	FENNIMORE	WI	60	3	2	1	0	 	3470	445W	1	 	2741	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0220400	     .00	 	01-JAN-2015	LANCASTER	WI	60	3	2	1	0	 	3470	445W	1	 	3895	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0220500	     .00	 	01-JAN-2016	PLATTEVILLE	WI	50	3	2	1	0	 	3470	445W	1	 	10814	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0220800	     .00	 	01-JAN-2015	CUBA CITY	WI	70	3	2	1	0	 	3470	445W	1	 	1861	22	0	0	255	33	0	0	0	 	 	0	0	 	 	0	0	 	 	0	6	7	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	65	 	 	 	 	1
BH	48	55	WI0221100	     .00	 	01-JAN-2021	HAZEL GREEN	WI	70	3	2	1	0	 	3470	445W	1	 	1154	22	0	0	23	33	0	0	0	 	 	0	0	 	 	0	0	 	 	0	6	8	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	65	 	 	 	 	1
BH	48	55	WI0221200	     .00	 	01-JAN-2015	Muscoda	WI	70	3	2	1	0	 	3470	445W	1	 	1183	22	0	0	58	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	49	 	 	 	 	1
BH	48	55	WI0221400	     .00	 	01-JAN-2014	PLATTEVILLE	WI	70	3	2	3	0	 	3470	445W	1	 	0	22	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	48	55	WI0230000	     .00	 	01-JAN-2019	MONROE	WI	93	3	2	2	0	 	3470	445W	1	 	17806	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	48	55	WI0230100	     .00	 	01-JAN-2019	MONROE	WI	50	3	2	1	0	 	3470	445W	1	 	10367	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	48	55	WI0230200	     .00	 	01-JAN-2019	BRODHEAD	WI	60	3	2	1	0	 	3470	445W	1	 	3121	23	506	0	70	53	390	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	105	 	 	 	 	1
BH	48	55	WI0230300	     .00	 	01-JAN-2019	ALBANY	WI	70	3	2	1	0	 	3470	445W	1	 	1069	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	48	55	WI0230400	     .00	 	01-JAN-2019	 	WI	70	3	2	1	0	 	3470	445W	1	 	1169	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	48	55	WI0230600	     .00	 	01-JAN-2020	NEW GLARUS	WI	70	3	2	1	0	 	3470	445W	1	 	2189	23	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	48	55	WI0240000	     .00	 	01-DEC-2020	GREEN LAKE	WI	83	3	2	2	0	 	3470	440E	1	 	10229	24	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	48	55	WI0240100	     .00	 	01-SEP-2020	BERLIN	WI	60	3	2	1	0	 	3470	440E	1	 	5513	24	0	0	89	69	0	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	137	 	 	 	 	1
BH	48	55	WI0240300	     .00	 	01-OCT-2020	MARKESAN	WI	70	3	2	1	0	 	3470	440E	1	 	1369	24	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	48	55	WI0240400	     .00	 	01-NOV-2020	PRINCETON	WI	70	3	2	1	0	 	3470	440E	1	 	1262	24	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	48	55	WI0240500	     .00	 	01-DEC-2020	GREEN LAKE	WI	70	3	2	1	0	 	3470	440E	1	 	1012	24	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	48	55	WI0250000	     .00	 	01-JAN-2009	DODGEVILLE	WI	93	3	2	2	0	 	3470	445W	1	 	12824	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0250100	     .00	 	 	DODGEVILLE	WI	60	3	2	1	0	 	3470	445W	 	 	5143	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0250200	     .00	 	01-JAN-2022	MINERAL POINT	WI	60	3	2	1	0	 	3470	445W	1	 	2564	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0250300	     .00	 	 	HIGHLAND	WI	70	3	2	1	0	 	3470	445W	 	 	866	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0250600	     .00	 	 	BARNEVELD	WI	70	3	2	1	0	 	3470	445W	 	 	1325	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0250800	     .00	 	 	AVOCA	WI	70	3	2	1	0	 	3470	445W	 	 	553	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0251200	     .00	 	 	 	WI	70	3	2	1	0	 	3470	445W	 	 	494	25	506	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	48	55	WI0260000	     .00	 	01-DEC-2020	HURLEY	WI	84	3	2	2	0	 	3470	445W	1	 	4723	26	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	11	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	48	55	WI0260100	     .00	 	01-JAN-2021	HURLEY	WI	70	3	2	1	0	 	3470	445W	1	 	1561	26	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	48	55	WI0270000	     .00	 	01-JAN-2021	BLACK RIVER FALLS	WI	83	3	2	2	0	 	3470	445W	1	 	17354	27	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	48	55	WI0270100	     .00	 	 	BLACK RIVER FALLS	WI	60	3	2	1	0	 	3470	445W	 	 	3423	27	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	48	55	WI0270200	     .00	 	 	BLACK RIVER FALLS	WI	60	3	2	1	0	WI0270000	3470	445W	 	01-DEC-2023	2947	27	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	48	55	WI0280000	     .00	 	01-JAN-2021	JEFFERSON	WI	82	3	2	2	0	 	3470	445W	1	 	35416	28	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
